ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
123,Studio ,,2340 S.W. 32nd Ave.,Miami,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Restaurant,,,9/25/2019 7:22am,10/5/2019 12:24pm
133,Garden Grate ,(same bldg. as Nite Owl & Pin Up) ,2232 Park Ave.,Miami Beach,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/25/2019 7:27am,10/5/2019 12:24pm
137,Neil’s ,(after hours),1675 Alton Rd.,Miami Beach,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,,9/25/2019 7:27am,10/5/2019 12:24pm
188,Chez Louis ,,3861 Roswell Rd. ,Atlanta,GA,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/25/2019 8:06am,10/28/2019 9:35am
195,Gene & Gabe’s,(popular Sundays – BYOB),1578 Piedmont Ave. N.E. ,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(BYOB) - Bring your own bottle",Restaurant,,,9/25/2019 8:21am,12/18/2019 12:27pm
196,International House of Pancakes,,1516 Piedmont Ave. N.E.  ,Atlanta,GA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/25/2019 8:21am,10/5/2019 1:02pm
202,Picadilly Lounge ,,1129 Peachtree St. N.E ,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(PE) - Pretty elegant - jacket & tie may be required",Restaurant,,,9/25/2019 8:25am,10/5/2019 1:02pm
203,Prince George Inn,,114 6th St. N.E.,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(PE) - Pretty elegant - jacket & tie may be required",Restaurant,,,9/25/2019 8:25am,10/5/2019 1:03pm
222,"
  Johnnie Ganem
  ",(after hours),501 Habersham,Savannah,GA,"(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 2:44pm,10/28/2019 9:35am
230,Dobbs House,(after hours),1136 S. 4th  St. ,Louisville,KY,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(YC) - Young and/or collegiate types",Restaurant,,,10/1/2019 2:55pm,10/5/2019 1:03pm
260,Emy’s ,,918 Royal St.,New Orleans,LA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:15pm,10/5/2019 1:03pm
261,Fared Calf ,,727 St. Peter St.,New Orleans,LA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:15pm,10/5/2019 1:03pm
268,Marti’s ,,1041 Dumaine St.,New Orleans,LA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:15pm,10/5/2019 1:03pm
269,Maxey’s Coffee Pot ,,714 St. Peter St. ,New Orleans,LA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:15pm,10/5/2019 1:03pm
270,My-O-My Club ,(touristy),940 Conti St. ,New Orleans,LA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:15pm,10/5/2019 1:03pm
273,Powder Puff Revue ,(touristy),321  Bourbon St.,New Orleans,LA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:15pm,10/28/2019 9:35am
277,Society Page ,(‘Moms’),819 St. Louis St.,New Orleans,LA,"(RT) - 'Raunchy types' - downtown type places - often hustlers,(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:16pm,10/28/2019 9:35am
278,Speakeasy,,834 N. Rampart St.,New Orleans,LA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:21pm,10/5/2019 1:03pm
279,Street Car ,(above Lafitte’s),901 Bourbon St.,New Orleans,LA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Restaurant,,,10/1/2019 3:21pm,10/5/2019 1:03pm
293,Mary Mahoney’s Old French House ,,138 Magnolia St.,Biloxi,MS,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(PE) - Pretty elegant - jacket & tie may be required",Restaurant,,,10/1/2019 3:21pm,10/5/2019 1:04pm
310,Pizza Villa,(downstairs),133 Franklin St.,Chapel Hill,NC,"(YC) - Young and/or collegiate types,(M) - Mixed Crowds",Restaurant,,,10/1/2019 3:39pm,10/28/2019 9:39am
328,Zebra,(go go boys),598 Meeting St. ,Charleston,SC,"(P) - Private club - Inquire locally to admission,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Restaurant,,,10/1/2019 3:47pm,10/5/2019 1:04pm
350,Ohman House Snack Shop ,(after hours),2158 Union,Memphis,TN,"(M) - Mixed Crowds,""(C) - Coffee, soft drinks and sometimes snacks"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 3:56pm,10/28/2019 9:35am
370,"
  Hadrian’s Patio Club
  ",,600 Agness,Corpus Christi,TX,"(P) - Private club - Inquire locally to admission,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Restaurant,,,10/1/2019 4:03pm,10/28/2019 9:35am
389,Lucas B & B,,3520 Oak Lawn,Dallas,TX,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,,10/1/2019 4:10pm,10/5/2019 1:05pm
398,Trio Coffee Shop,(after hours),3541 McKinney,Dallas,TX,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(YC) - Young and/or collegiate types",Restaurant,,,10/1/2019 4:19pm,10/5/2019 1:05pm
424,Old South Pancake House,(after hours),1501 S. University Dr.,Ft. Worth,TX,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,,10/1/2019 4:28pm,10/5/2019 1:06pm
435,Althea,(3 floors and patio),2425 W. Alabama ,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Restaurant,,,10/1/2019 4:35pm,10/5/2019 1:06pm
455,Numbers,,1003 California ,Houston,TX,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 4:42pm,10/5/2019 1:06pm
462,Silver Dollar ,(Art Wren’s) ( after hours),616 Westheimer ,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 4:42pm,10/28/2019 9:35am
463,Simpson’s Diner,,1413 Main St.,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(RT) - 'Raunchy types' - downtown type places - often hustlers",Restaurant,,,10/1/2019 4:42pm,10/28/2019 9:35am
466,Tradewinds,,706 Elgin,Houston,TX,"(M) - Mixed Crowds,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/1/2019 4:50pm,10/28/2019 9:35am
501,Fleet ,,2013 Taussig,Norfolk,VA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(M) - Mixed Crowds",Restaurant,,,10/1/2019 5:02pm,10/5/2019 1:09pm
505,Occidental ,(after hours),209 Granby St.,Norfolk,VA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(RT) - 'Raunchy types' - downtown type places - often hustlers",Restaurant,,,10/1/2019 5:02pm,10/5/2019 1:09pm
514,Traveler’s Grill,,317 5th St.,Richmond,VA,"(M) - Mixed Crowds,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers",Restaurant,,,10/1/2019 5:09pm,10/28/2019 9:37am
251,Bank Theatre & Book Store ,,941 Decatur St. ,New Orleans,LA,,"Business,Book Store,Theater",,,10/1/2019 3:07pm,12/18/2019 12:28pm
103,"
  Danny’s Book Store
  ",,131 S.E. 1st Ave. ,Miami,FL,,"Business,Book Store",,,9/25/2019 7:07am,10/5/2019 1:14pm
104,"
  Danny’s Little River News
  ",(Book Store),7839 N.E. 2nd Ave. ,Miami,FL,,"Business,Book Store",,,9/25/2019 7:07am,10/5/2019 1:14pm
141,Book Worm,(book store),101 N. Orange Ave.,Orlando,FL,,"Business,Book Store",,,9/25/2019 7:29am,10/5/2019 1:14pm
144,Orlando Book Mart,,1104 E. Colonial Dr.,Orlando,FL,,"Business,Book Store",,,9/25/2019 7:35am,10/5/2019 1:14pm
168,Book Exchange ,,3928 W. Kennedy,Tampa,FL,,"Business,Book Store",,,9/25/2019 7:48am,10/5/2019 1:14pm
198,Mr. B’s Book Store,,32 Cain St. ,Atlanta,GA,,"Business,Book Store",,,9/25/2019 8:21am,10/5/2019 1:14pm
464,Storybook Book Store  ,,1312 W. Alabama,Houston,TX,,"Business,Book Store",,,10/1/2019 4:49pm,10/5/2019 1:15pm
467,Woodrow Hotel,,1412 Fannin,Houston,TX,"""(H) - Hotel, motel, or other overnight accomodations"",(RT) - 'Raunchy types' - downtown type places - often hustlers,(M) - Mixed Crowds","Hotels,Restaurant",,,10/1/2019 4:50pm,10/5/2019 1:06pm
12,Heart of Dotham Motel Bar,,314 N. Foster,Dotham,AL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,9/19/2019 10:54am,10/28/2019 9:32am
19,Exchange Hotel Bar,,5 Commerce St.,Montgomery,AL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,9/19/2019 10:54am,10/28/2019 9:28am
22,Squeeze Inn ,,8 N. 6th St. ,Ft. Smith,AK,,"Hotels,Bars/Clubs",,,9/19/2019 10:54am,10/28/2019 9:34am
69,Bradford Hotel Bar ,,S. 1st St. ,Ft. Myers,FL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,9/25/2019 6:51am,10/28/2019 9:29am
80,Circus Bar,Hotel Floridian,433 W. Forsythe,Jacksonville,FL,"(M) - Mixed Crowds,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers","Hotels,Bars/Clubs",,,9/25/2019 6:58am,10/28/2019 9:29am
88,Zodiac Lounge ,Thunderbird Motor Hotel ,5865 Expressway ,Jacksonville,FL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,9/25/2019 6:58am,10/28/2019 9:29am
151,Top of the Town,San Carlos Hotel ,1 N. Palafox,Pensacola,FL,"(D) - Dancing,(*) - Very popular","Hotels,Bars/Clubs",,,9/25/2019 7:35am,10/28/2019 9:30am
164,Landchess Lounge ,Hotel Sarasota,1335 Main St.,Sarasota,FL,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,9/25/2019 7:48am,10/28/2019 9:30am
165,David’s Den,(Floridian Hotel),116 E. Call,Tallahassee,FL,(*) - Very popular,"Hotels,Bars/Clubs",,,9/25/2019 7:48am,10/28/2019 9:30am
220,"
  De Soto Hilton Hotel
  Bar 
  ",,15 E. Liberty,Savannah,GA,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",,,10/1/2019 2:44pm,10/28/2019 9:30am
343,Andrew Jackson Hotel Bar,,918 Gay St.,Knoxville,TN,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,10/1/2019 3:53pm,10/28/2019 9:30am
47,Holly Hill Motel,(Holly Hill),721 Ridgewood Ave. N. ,Daytona Beach,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/19/2019 11:25am,10/5/2019 12:23pm
51,Sea Mist Motel ,(Daytona Beach Shores),2657 S. Atlantic,Daytona Beach,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/19/2019 11:25am,10/28/2019 9:31am
83,Gator Lodge ,,4141 Phillips Hwy.,Jacksonville,FL,"(M) - Mixed Crowds,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/25/2019 6:58am,10/5/2019 12:23pm
112,Le Moon Villas,(Coconut Grove),2661 Bayshore Dr. ,Miami,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,9/25/2019 7:10am,10/5/2019 12:24pm
167,Holiday Inn Motel Bar ,(U.S. Hwy 27),1302 Apalachee Pkwy.,Tallahassee,FL,"(M) - Mixed Crowds,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/25/2019 7:48am,10/5/2019 1:02pm
266,Lafitte’s Guest House,,1003 Bourbon St.,New Orleans,LA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/1/2019 3:15pm,10/5/2019 1:03pm
271,Noble Arms Guest House ,,1006 Royal St.,New Orleans,LA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/1/2019 3:15pm,10/5/2019 1:03pm
283,Ursuline’s Guest House,,708 Ursulines Ave.,New Orleans,LA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/1/2019 3:21pm,10/5/2019 1:03pm
431,Ken’s Room ,,407 25th St.,Galveston,TX,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/1/2019 4:35pm,10/5/2019 1:06pm
509,YMCA,,130 Brooke Ave.,Norfolk,VA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/1/2019 5:02pm,10/5/2019 1:09pm
418,McKelligon Canyon Park off Alabama St.,,,El Paso,TX,Cruisy Areas,Cruising Areas,,,10/1/2019 4:27pm,10/5/2019 1:06pm
419,San Jacinto Plaza,,,El Paso,TX,Cruisy Areas,Cruising Areas,,,10/1/2019 4:27pm,10/5/2019 1:06pm
420,The Levee on Rio Grande River,(best Sunday),,El Paso,TX,Cruisy Areas,Cruising Areas,,,10/1/2019 4:27pm,10/5/2019 1:06pm
135,Mid Town Plaza Hotel & Sauna Baths,,220 23rd St.,Miami Beach,FL,,"Baths,Hotels",,,9/25/2019 7:27am,10/28/2019 9:29am
233,Windsor Hotel Steam Baths ,,926 S. 5th St.,Louisville,KY,,"Baths,Hotels",,,10/1/2019 2:55pm,10/28/2019 9:29am
59,Gym Steam Baths,,901 S.W. 27th Ave.,Ft. Lauderdale,FL,"(YC) - Young and/or collegiate types,(*) - Very popular",Baths,,,9/25/2019 6:49am,10/5/2019 1:11pm
121,Regency Health Center Baths,,5 S.W 2nd Ave. ,Miami,FL,(*) - Very popular,Baths,,,9/25/2019 7:19am,10/5/2019 1:11pm
189,Club South Baths,,76 4th St. N.W.,Atlanta,GA,(*) - Very popular,Baths,,,9/25/2019 8:06am,10/5/2019 1:11pm
248,Ali Baba Baths,,310 St. Charles Ave. ,New Orleans,LA,,Baths,,,10/1/2019 3:07pm,10/5/2019 1:11pm
256,Canal Baths ,,512 Gravier St.,New Orleans,LA,,Baths,,,10/1/2019 3:07pm,10/5/2019 1:11pm
259,Club New Orleans Baths,,512 Toulouse Ave.,New Orleans,LA,(*) - Very popular,Baths,,,10/1/2019 3:15pm,10/5/2019 1:03pm
280,Super Baths,,700 O’Keefe,New Orleans,LA,(*) - Very popular,Baths,,,10/1/2019 3:21pm,10/5/2019 1:12pm
312,Club Charlotte Baths,,1013 W. Morehead,Charlotte,NC,,Baths,,,10/1/2019 3:39pm,10/5/2019 1:04pm
373,Bachelor’s Quarter Baths ,(May be opening summer ’72),3114 Live Oak,Dallas,TX,,Baths,,,10/1/2019 4:09pm,10/5/2019 1:12pm
381,Delta Baths,,2611 N. Pearl,Dallas,TX,(*) - Very popular,Baths,,,10/1/2019 4:10pm,10/5/2019 1:12pm
408,Baños Jordan ,(baths) (Ciudad Juarez),557 Delgallado Norte ,El Paso,TX,,Baths,,,10/1/2019 4:27pm,10/5/2019 1:12pm
409,Baños Roma,(baths) (Ciudad Juarez),881 Ignacio Mejia,El Paso,TX,,Baths,,,10/1/2019 4:27pm,10/5/2019 1:12pm
430,Gym Baths,,220 23rd St.,Galveston,TX,(*) - Very popular,Baths,,,10/1/2019 4:35pm,10/5/2019 1:12pm
452,Mr. Frizby’s Baths,,3401 Milam ,Houston,TX,,Baths,,,10/1/2019 4:42pm,10/5/2019 1:06pm
507,Regency Health Club Baths ,,3930 E. Ocean View Ave.,Norfolk,VA,,Baths,,,10/1/2019 5:02pm,10/5/2019 1:12pm
58,Galt Riviera Motel,,3811 N. Ocean Blvd. ,Ft. Lauderdale,FL,,"Bars/Clubs,Hotels",,,9/25/2019 6:47am,10/28/2019 9:34am
64,Venture Inn,,1791 W. Broward,Ft. Lauderdale,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Bars/Clubs,Hotels",,,9/25/2019 6:49am,10/28/2019 9:34am
158,Patio Inn,,6101 4th St. N.,St. Petersburg,FL,"""(G) - Girls, but seldom exclusively"",(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs,Hotels",,,9/25/2019 7:43am,10/28/2019 9:34am
299,Downtowner Motel Bar,,225 E. Capitol ,Jackson,MS,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs,Hotels",,,10/1/2019 3:31pm,10/28/2019 9:34am
311,Barringer Inn Bar,,426 N. Tyson,Charlotte,NC,(M) - Mixed Crowds,"Bars/Clubs,Hotels",,,10/1/2019 3:39pm,10/28/2019 9:34am
379,Chip Inn,,3224 N. Fitzhugh,Dallas,TX,"""(G) - Girls, but seldom exclusively""","Bars/Clubs,Hotels",,,10/1/2019 4:10pm,10/28/2019 9:34am
2,Pete’s ,,816 Opalika Rd.,Auburn,AL,(M) - Mixed Crowds,Bars/Clubs,,,9/19/2019 10:54am,10/28/2019 9:41am
4,Golden Torch,,1915 5th Ave. N.,Birmingham,AL,"(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers,(B) - Blacks frequent,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/19/2019 10:54am,10/28/2019 9:41am
9,Tito’s ,,1310 1st Ave. N. ,Birmingham,AL,(D) - Dancing,Bars/Clubs,,,9/19/2019 10:54am,10/28/2019 9:41am
14,Escape Lounge,,1313 Memorial Pkwy.,Huntsville,AL,(*) - Very popular,Bars/Clubs,,,9/19/2019 10:54am,10/28/2019 9:41am
16,Princess House Lounge,,254 Government St.,Mobile,AL,(*) - Very popular,Bars/Clubs,,,9/19/2019 10:54am,10/28/2019 9:41am
18,Captains II,Montgomery Coliseum Travelodge,1550 Federal Dr.,Montgomery,AL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/19/2019 10:54am,10/28/2019 9:41am
20,Chucker,,2121 6th St.,Tuscaloosa,AL,(*) - Very popular,Bars/Clubs,,,9/19/2019 10:54am,10/28/2019 9:41am
25,Royal Lion Club,,236 Quachita Ave.,Hot Springs,AK,"(P) - Private club - Inquire locally to admission,(D) - Dancing",Bars/Clubs,,,9/19/2019 11:13am,10/28/2019 9:41am
44,Bull Pen,(some (RT)),516 Main St.,Daytona Beach,FL,"(*) - Very popular,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,9/19/2019 11:24am,12/18/2019 12:26pm
45,Chuck’s Atlantic Club ,,44 N. Atlantic Ave.,Daytona Beach,FL,(*) - Very popular,Bars/Clubs,,,9/19/2019 11:25am,10/28/2019 9:41am
48,Hollywood Lounge,,415 Main St.,Daytona Beach,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(*) - Very popular",Bars/Clubs,,,9/19/2019 11:25am,10/28/2019 9:41am
50,Robbie’s Yum Yum Tree,(some (G)) ( Hwy. 1 in Holly Hill),703 N. Ridgewood,Daytona Beach,FL,"(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,9/19/2019 11:25am,12/18/2019 12:26pm
54,Barn,,3491 W. Sunrise Blvd.,Ft. Lauderdale,FL,"(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/19/2019 11:28am,10/28/2019 9:41am
