ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
62,French Quarter,(Unisex) (Disco),113 So. Main,Little Rock,AL,"(*) - Very popular,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,10/10/2019 11:54am,11/29/2019 4:16pm
70,In Town Lounge ,,103 S. Garden Ave.,Clearwater,FL,"(M) - Mixed - Some Straights ,(D) - Dancing,(OC) - Older/More Mature Crowd",Bars/Clubs,,,10/10/2019 11:54am,10/28/2019 10:06am
71,Meeting Place ,(Disco) (Sun. – S) ,610 Court Ave. ,Clearwater,FL,"(*) - Very popular,(D) - Dancing,(PT) - Pool Table,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,10/10/2019 11:54am,12/18/2019 3:44pm
73,Evening Edition, (Disco) (Game room) (Closes 2 a.m. weekdays & 4 a.m. WE),5675 N. Atlantic Ave.,Cocoa Beach,FL,"(*) - Very popular,(PT) - Pool Table,(D) - Dancing,(WE) - Weekends",Bars/Clubs,,,10/10/2019 11:54am,12/18/2019 3:44pm
75,Bull Pen ,,516 Main St. ,Daytona Beach,FL,"(M) - Mixed - Some Straights ,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,10/10/2019 11:54am,10/28/2019 10:06am
76,Chateau de Valencia  ,,128 N. Atlantic,Daytona Beach,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/10/2019 11:54am,10/28/2019 10:02am
77,Cobb’s Corner,(Look’s promising),1650 S. Ridgewood ,Daytona Beach,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/10/2019 12:19pm,10/28/2019 9:53am
78,Danish Book Store,(S. Daytona Beach) ,120 Orange Ave. ,Daytona Beach,FL,(M) - Mixed - Some Straights ,Book Store,,,10/10/2019 12:19pm,10/28/2019 9:49am
80,Gay 90’s Gift Shop,,600 N. Atlantic Ave. ,Daytona Beach,FL,,Book Store,,,10/10/2019 12:19pm,10/28/2019 9:58am
81,Inferno,"(Disco) (1 blk. N. of Main, 3 blks. W. of Atlantic)",28 N. Grandview,Daytona Beach,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,10/10/2019 12:19pm,10/28/2019 10:06am
82,Landmark ,"(Some W, SM) (Cruisy) (Game room) (H-upstairs) & plans (Disco) (D) in late Spring of 78’ ",615 Main St. ,Daytona Beach,FL,"(*) - Very popular,(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(D) - Dancing","Bars/Clubs,Cruising Areas",,,10/10/2019 12:19pm,12/18/2019 3:44pm
83,Lou-Ray Motel ,(Aptly name – ‘mixed bag’) Opp. Inferno,400 S. Atlantic ,Daytona Beach,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/10/2019 12:19pm,10/28/2019 9:45am
84,Nut Inn ,,20 Fern Lane ,Daytona Beach,FL,,Bars/Clubs,,,10/10/2019 12:19pm,10/28/2019 10:06am
85,Whitehall Inn ,,640 N. Atlantic Ave. ,Daytona Beach,FL,"(M) - Mixed - Some Straights ,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/10/2019 12:19pm,10/28/2019 10:02am
86,Zodiac Lounge ,(Disco) (Recently enlarged game room & cruise bar) (Some G) ( S. Daytona Beach)  ,1654 S. Ridgewood,Daytona Beach,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,""(G) - Girls/Ms, but seldom exclusively""","Bars/Clubs,Cruising Areas",,,10/10/2019 12:19pm,12/18/2019 3:44pm
88,A Adult Book Store ,(Back room),1950 S Federal Hwy,Ft. Lauderdale,FL,(*) - Very popular,Book Store,,,10/10/2019 12:19pm,10/28/2019 9:49am
89,Adult Entertainment Center,,2900 N. Federal Hwy. ,Ft. Lauderdale,FL,,Bars/Clubs,,,10/10/2019 12:23pm,10/28/2019 10:06am
90,Bela-Mar Apt. -Motel ,(Ft. Lauderdale Beach),3801 N. Ocean Blvd. ,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,10/22/2019 6:02am,10/28/2019 9:45am
91,Centennial Male Theatre ,,"3551 W, Broward",Ft. Lauderdale,FL,,Theatre,,,10/22/2019 6:02am,10/28/2019 9:56am
92,Club House ,(Baths) (Be careful – they ripped me off),2650 E. Oakland Park Blvd. ,Ft. Lauderdale,FL,(P) - Private club - Inquire locally to admission,Baths,,,10/22/2019 6:02am,10/28/2019 10:05am
94,Dog House ,(Next to Tacky’s),2500 W. Broward,Ft. Lauderdale,FL,(S) - Shows - impersonators or record pantomime acts - often touristy,Bars/Clubs,,,10/22/2019 6:02am,10/28/2019 10:06am
95,Everglades ,(Cruisy) (Hot Dogs) (Federal Hwy.),1931 S.E. 6th Ave. ,Ft. Lauderdale,FL,"(*) - Very popular,(W) - Western or coyboy types,(PT) - Pool Table","Bars/Clubs,Cruising Areas",,,10/22/2019 6:02am,12/18/2019 3:43pm
96,Galt Riviera Motel ,,3811 N. Ocean Blvd. ,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/22/2019 6:02am,10/28/2019 9:45am
97,Good Times ,(Probably won’t last long),2889 W. Broward ,Ft. Lauderdale,FL,(S) - Shows - impersonators or record pantomime acts - often touristy,Bars/Clubs,,,10/22/2019 6:02am,10/28/2019 10:06am
99,Grotto ,(Dull),1914 E. Oakland ,Ft. Lauderdale,FL,(OC) - Older/More Mature Crowd,Bars/Clubs,,,10/22/2019 6:02am,10/28/2019 10:06am
100,Gym Health Club ,(Baths),901 S. W. 27th Ave. ,Ft. Lauderdale,FL,"(*) - Very popular,(P) - Private club - Inquire locally to admission",Baths,,,10/22/2019 6:02am,10/28/2019 9:58am
101,Highway News ,(Books),2223 S. Federal Hwy.,Ft. Lauderdale,FL,,Book Store,,,10/22/2019 6:02am,10/28/2019 9:49am
102,Lefty’s ,(Cruisy) (Liquor),710 N. Federal Hwy. ,Ft. Lauderdale,FL,"(*) - Very popular,(YC) - Young and/or collegiate types","Bars/Clubs,Cruising Areas",,,10/22/2019 6:11am,12/18/2019 3:43pm
103,Marlin Beach ,(Swim pool & bar),17 S. Atlantic Blvd. ,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""","Hotels,Bars/Clubs",,,10/22/2019 6:12am,12/18/2019 2:33pm
104,Odds & Ends ,(Many G),3148 N.E. 12th Ave. ,Ft. Lauderdale,FL,"(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,10/22/2019 6:12am,12/18/2019 3:42pm
105,Poop Deck ,(Disco) (Liquor) Marlin Beach Hotel ,17 S. Atlantic Blvd.,Ft. Lauderdale,FL,"(*) - Very popular,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(E) - Entertainment","Hotels,Bars/Clubs",,,10/22/2019 6:12am,10/28/2019 9:45am
106,Saloon ,(Thur. arcade) ,219 S.W. 1st Ave.,Ft. Lauderdale,FL,"(*) - Very popular,(OC) - Older/More Mature Crowd",Bars/Clubs,,,10/22/2019 6:12am,10/28/2019 10:06am
107,Tacky’s ,(Levi & W) (Sun. brunch) (Open until 4 a.m.) ,2509 W. Broward,Ft. Lauderdale,FL,"(*) - Very popular,(W) - Western or coyboy types",Bars/Clubs,,,10/22/2019 6:12am,12/18/2019 3:42pm
108,Tony’s Villa ,(Italian R),2468 Wilton Manor Rd.,Ft. Lauderdale,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:12am,12/18/2019 3:42pm
109,Tunnel Bar ,(‘Mixed bag’),545 S. Federal Hwy.,Ft. Lauderdale,FL,(PT) - Pool Table,Bars/Clubs,,,10/22/2019 6:12am,10/28/2019 10:06am
111,Wiz Boutique ,"(Clothing, etc.) (At the Copa)",624 S. E. 28th,Ft. Lauderdale,FL,,Business,,,10/22/2019 6:12am,12/18/2019 3:42pm
115,"
  Bradford Hotel Lounge 
  ",,2255 S. 1st St. ,Ft. Myers,FL,(M) - Mixed - Some Straights ,"Hotels,Bars/Clubs",,,10/22/2019 6:12am,10/28/2019 9:45am
116,"
  Club
  ",,1514 Jackson,Ft. Myers,FL,"(*) - Very popular,(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(BYOB) - Bring your own bottle",Bars/Clubs,,,10/22/2019 6:12am,10/28/2019 10:06am
117,"
  M.C. C. 
  ",,1520 Jackson,Ft. Myers,FL,M.C.C. - Metropolitan Community Church,Church,,,10/22/2019 6:12am,10/28/2019 9:58am
120,Jr’s Game Room ,,2002 N. Federal Hwy. ,Ft. Pierce,FL,(PT) - Pool Table,Bars/Clubs,,,10/22/2019 6:20am,10/28/2019 10:06am
121,Lobby,(Disco) (Has problems- may be closing) ,231 Miracle Mile,Ft. Walton Beach,FL,"(M) - Mixed - Some Straights ,(YC) - Young and/or collegiate types",Bars/Clubs,,,10/22/2019 6:21am,10/28/2019 10:06am
124,Melody Club,,4130 N.W. 6th St. ,Gainsville,FL,(D) - Dancing,Bars/Clubs,,,10/22/2019 6:21am,10/28/2019 10:06am
125,Playmate Adult Book Store,,4134 N.W. 6th St.,Gainsville,FL,,Book Store,,,10/22/2019 6:21am,10/28/2019 9:49am
126,Zoo,,203 N.W. 6th St.  ,Gainsville,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,10/22/2019 6:21am,10/28/2019 10:06am
130,J. P.’s ,,1795 Okeechobee Rd. ,Hilaleah,FL,"(M) - Mixed - Some Straights ,""(G) - Girls/Ms, but seldom exclusively"",(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,10/22/2019 6:21am,10/28/2019 10:06am
131,Locker Room,(Baths) (Use rear entrance),1914 Hollywood Blvd.,Hollywood,FL,(*) - Very popular,Baths,,,10/22/2019 6:21am,10/28/2019 10:05am
132,Michael’s Dinner Club ,(Looks promising – open until 6 a.m.) ,715 S. 21st St. ,Hollywood,FL,"(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:21am,10/28/2019 9:54am
133,Road House ,(‘Nude flicks’ & go go boys),2100 n. Dixie Hwy. ,Hollywood,FL,(D) - Dancing,Bars/Clubs,,,10/22/2019 6:21am,10/28/2019 10:06am
134,Top’s ,(G’s only),2025 Pembroke Rd. ,Hollywood,FL,"""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,10/22/2019 6:21am,12/18/2019 3:42pm
136,Back Door,(Disco) (Some G),6644 Arlington Rd. ,Jacksonville,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,10/22/2019 6:21am,12/18/2019 3:41pm
137,Beach Blvd. News ,(Books & cruisy film gallery) ,3642 Beach Blvd. ,Jacksonville,FL,,"Book Store,Cruising Areas,Theatre",,,10/22/2019 6:40am,12/18/2019 3:41pm
138,Brother’s ,"(Some W, SM – back room – WE) (Cruisy)",484 May St. ,Jacksonville,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(W) - Western or coyboy types,(WE) - Weekends,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. ""","Bars/Clubs,Cruising Areas",,,10/22/2019 6:41am,12/18/2019 3:41pm
139,Club Baths at Jacksonville ,,1939 Hendricks,Jacksonville,FL,(*) - Very popular,Baths,,,10/22/2019 6:41am,10/28/2019 10:05am
140,Derby House,,1068 Park St. ,Jacksonville,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,10/22/2019 6:41am,10/28/2019 9:54am
141,Flamingo,"(Some OC, B, RT, ‘Hustlers’)",408 Main St. ,Jacksonville,FL,"(OC) - Older/More Mature Crowd,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,10/22/2019 6:41am,12/18/2019 3:40pm
142,Fountainghead Adult Center ,,1518 Main St. ,Jacksonville,FL,,Bars/Clubs,,,10/22/2019 6:41am,10/28/2019 10:06am
146,Post & King Lounge ,,931 King St. ,Jacksonville,FL,"(OC) - Older/More Mature Crowd,(PT) - Pool Table",Bars/Clubs,,,10/22/2019 6:41am,10/28/2019 10:06am
147,Springfield,(Some G),1724 N. Main ST. ,Jacksonville,FL,"(M) - Mixed - Some Straights ,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,10/22/2019 6:41am,12/18/2019 3:40pm
150,Bo’s Crowbar,,504 N. 1st St. ,Jacksonville Beach,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,10/22/2019 6:41am,10/28/2019 10:06am
151,Affair,,90 Duval St. ,Key West,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:41am,10/28/2019 9:54am
152,Big Ruby’s Guest House,(Inexpensive),617 Whitehead ,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,10/22/2019 6:41am,10/28/2019 10:02am
153,Billie’s ,(Bar) ,401 Front St.,Key West,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:41am,10/28/2019 9:54am
154,Club Key West - C.B.C. Club Lodge,(Baths & motel units) ,621 Truman Ave. ,Key West,FL,(*) - Very popular,"Hotels,Bars/Clubs,Baths",,,10/22/2019 6:51am,10/28/2019 10:05am
155,Curry House Guest House ,,806 Fleming. Ave. ,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/22/2019 6:51am,10/28/2019 10:02am
156,Delmonico’s ,(Disco) (Patio & gardens),218 Duval St. ,Key West,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,10/22/2019 6:51am,10/28/2019 10:06am
157,Halcyon Guest House ,(Weekly or monthly rates),329 William St. ,Key West,FL,"(PE) - Pretty elegant - jacket & tie may be required,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/22/2019 6:51am,10/28/2019 10:02am
158,Hurricane Alley Guest House ,,5 Simonton,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,10/22/2019 6:51am,10/28/2019 10:02am
159,Ice Cream & Desert Garden ,,525 Duval St. ,Key West,FL,(M) - Mixed - Some Straights ,Bars/Clubs,,,10/22/2019 6:51am,10/28/2019 10:06am
160,Island House ,,1129 Fleming St.,Key West,FL,"(M) - Mixed - Some Straights ,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/22/2019 6:51am,10/28/2019 10:02am
161,Key Lime Village ,(Scruffy),727 Truman ,Key West,FL,"(M) - Mixed - Some Straights ,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,10/22/2019 6:51am,10/28/2019 10:02am
162,Key Lodge Motel ,,1004 Duval St. ,Key West,FL,"(M) - Mixed - Some Straights ,""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular","Hotels,Bars/Clubs",,,10/22/2019 6:51am,10/28/2019 9:45am
163,Key West Books ,"(Movies, etc.)",528 Duval St.,Key West,FL,,Book Store,,,10/22/2019 6:51am,10/28/2019 9:49am
164,Lanai Apts. of Key West ,,1100 Angela St. ,Key West,FL,,Bars/Clubs,,,10/22/2019 6:51am,10/28/2019 10:06am
165,Lazy Afternoon,,Simonton St. ,Key West,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:51am,10/28/2019 9:54am
166,Monster,"(Several bars, patio & garden) (Cruisy) ",400 Front St. ,Key West,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Restaurant,Cruising Areas,Bars/Clubs",,,10/22/2019 6:51am,12/18/2019 3:40pm
167,New Stand ,(Books & peep show),919 Duval St. ,Key West,FL,,Book Store,,,10/22/2019 6:51am,10/28/2019 9:49am
168,Pigeon House Patio,,303 Whitehead,Key West,FL,"(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Restaurant,,,10/22/2019 6:51am,10/28/2019 9:54am
169,Pines Guest House ,,521 United St. ,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,10/22/2019 6:51am,10/28/2019 10:02am
170,Poor Richard’s Buttery ,,1208 Simonton St. ,Key West,FL,"(PE) - Pretty elegant - jacket & tie may be required,(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular",Restaurant,,,10/22/2019 6:56am,10/28/2019 9:54am
171,Port of Call,,425 Front St.,Key West,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:56am,10/28/2019 9:54am
172,Rooftop Cafe,(Lunches) ,310 Front St. ,Key West,FL,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:56am,10/28/2019 9:54am
173,Simonton Court Guest House ,,320 Simonton St. ,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular",Hotels,,,10/22/2019 6:56am,10/28/2019 10:02am
174,Southwind Motel ,"(Some W, SM, FFA)",1321 Simonton St.,Key West,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(*) - Very popular,(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",""(FFA) - Final Faith of America, or ask your friendly SM Serviceman""",Hotels,,,10/22/2019 6:56am,12/18/2019 3:39pm
178,Green Parrot,(Disco) (Occ. S. *),1028 E. Main St.,Lakeland,FL,"(D) - Dancing,(PT) - Pool Table,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,10/22/2019 6:56am,12/18/2019 3:39pm
179,Music Bow Lounge ,,328 Lake Ave.,Lake Worth,FL,(*) - Very popular,Bars/Clubs,,,10/22/2019 6:56am,10/28/2019 10:06am
181,Back Room ,(Wed. – Sun. 9 p.m. – 2 a.m.) ,14601 Gulf Blvd.,Medeira Beach,FL,,Bars/Clubs,,,10/22/2019 6:56am,10/28/2019 10:06am
182,Other End Lounge ,(Cruisy beach bar – 2 p.m. – 2 a.m.) ,13143 Gulf Blvd. ,Medeira Beach,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy","Bars/Clubs,Cruising Areas",,,10/22/2019 6:56am,12/18/2019 3:38pm
183,Cactus Lounge ,(Liquor) (Some ‘midnight cowboys’),2041 N.E. Biscayne Blvd. ,Miami,FL,"(*) - Very popular,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,10/22/2019 6:56am,10/28/2019 9:54am
