ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
182,Riviera Beach,,n/a,West Palm Beach,FL,Cruisy Area,Cruising Areas,checked,,9/4/2019 11:25am,9/4/2019 12:50pm
185,Continental Lounge,New Albany Motor Hotel,,Albany,GA,,"Hotels,Bars/Clubs",checked,,9/4/2019 11:25am,9/4/2019 12:49pm
194,Port Royal East,,Butler Ave,Savannah Beach,,(M) - Mixed Crowds,Bars/Clubs,checked,,9/4/2019 11:25am,9/5/2019 2:37pm
195,Cypress St,(an alley betw. Peachtree and W.Peachtree from 5th to 9th streets),n/a,Atlanta,,Cruisy Area,Cruising Areas,checked,,9/4/2019 11:25am,9/7/2019 1:12pm
198,El Matador,Ansley Mall Shopping Center,Piedmont at Monroe,Atlanta,GA,,Bars/Clubs,checked,,9/4/2019 11:50am,9/4/2019 12:49pm
196,Denny's,,Piedmont Circle & Cheshire Bridge Rd,Atlanta,GA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,checked,,9/4/2019 11:50am,9/4/2019 12:49pm
199,Esperando ,"(3 floors)
",49 6th St. at Cypress,Atlanta,GA,"(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(S) - Shows - impersonators or record pantomime acts - often touristy,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(*) - Very popular","Restaurant,Bars/Clubs",checked,,9/4/2019 11:50am,9/4/2019 12:49pm
209,Picadilly Lounge,(closed -- supposedly reopening elsewhere. Inquire locally),,Atlanta,GA,"(PE) - Pretty elegant - jacket & tie may be required,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,checked,,9/4/2019 11:50am,9/4/2019 12:50pm
214,Windjammer Lounge ,Marriott Hotel,Cain & Courtland,Atlanta,,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",checked,,9/4/2019 11:50am,9/5/2019 2:38pm
216,The Rail,,Inquire locally,Atlanta,,"(M) - Mixed Crowds,(YC) - Young and/or collegiate types",Bars/Clubs,checked,,9/4/2019 11:50am,9/5/2019 2:39pm
218,Ralston Hotel Bar,,12 st betw 2nd & 3rd ave,Atlanta,,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/4/2019 11:50am,9/5/2019 2:38pm
228,Black Lace,,Butler Ave,Savannah Beach,,(M) - Mixed Crowds,Bars/Clubs,checked,,9/4/2019 11:50am,9/5/2019 2:37pm
231,Street in front of Holiday Inn,,n/a,Athens,,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:12pm,9/7/2019 1:12pm
230,Piedmont Park,parking lot & nature trails,n/a,Atlanta,,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:12pm,9/7/2019 1:12pm
229,Library,area around Peachtree and Carnegie,n/a,Atlanta,,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:12pm,9/7/2019 1:12pm
233,Old Volunteer Guards Hall,,n/a,Savannah,,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:12pm,9/7/2019 1:12pm
232,Bull Street squares,by foot or car,n/a,Savannah,,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:12pm,9/7/2019 1:12pm
234,Savannah Beach,(summers),n/a,Savannah,,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:12pm,9/7/2019 1:12pm
236,Audibon Park,,n/a,New Orleans,LA,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:12pm,9/7/2019 1:12pm
246,Riviera Club,,2nd st btwn Monmouth & York,Newport,KY,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",""(G) - Girls, but seldom exclusively""",Restaurant,checked,,9/5/2019 2:39pm,9/7/2019 1:11pm
247,Central Park,,4th & Magnolia,Louisville,KY,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:39pm,9/7/2019 1:11pm
250,Public Library,,York st,Louisville,KY,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:39pm,9/7/2019 1:12pm
254,Holiday Inn Bar,,2 mi W. on MacArthur Dr. (Hwy 71),Alexandria,LA,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/5/2019 2:39pm,9/7/2019 10:14am
249,Iraquois Park,,n/a,Louisville,KY,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:39pm,9/7/2019 1:12pm
248,Cherokee Park,,n/a,Louisville,KY,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:39pm,9/7/2019 1:12pm
252,Main st at the Esplanade,,n/a,Lexington,KY,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:39pm,9/7/2019 1:12pm
253,University of KY -- Fine Arts Building,,n/a,Lexington,KY,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:39pm,9/7/2019 1:12pm
251,Savoy Theatre,,n/a,Louisville,KY,Cruisy Area,Cruising Areas,checked,,9/5/2019 2:39pm,9/7/2019 1:12pm
264,Chez Giselle,,3 mi. S. on Abbeville Hwy,Lafayette,,"(YC) - Young and/or collegiate types,(D) - Dancing,""(G) - Girls, but seldom exclusively"",(*) - Very popular",Bars/Clubs,checked,,9/7/2019 10:13am,9/7/2019 10:29am
260,Den Again,(new tel: 912-9420),Woodale Ct. (1 block off Woodale Bl. & Tom Dr.),Baton Rouge,,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls, but seldom exclusively""",Bars/Clubs,checked,,9/7/2019 10:13am,9/7/2019 10:29am
266,Rig 32,,Hwy. 90 E. ,Lake Charles,,(*) - Very popular,Bars/Clubs,checked,,9/7/2019 10:13am,9/7/2019 10:29am
272,Cafe du Monde ,"(touristy & 'plain clothes' cops, but a 'must' for morning coffee and doughnuts)","French Market, Decatur & St. Ann",New Orleans,,(M) - Mixed Crowds,Bars/Clubs,checked,,9/7/2019 10:13am,9/7/2019 10:28am
284,Downtown Bus Terminal,,n/a,Baton Rouge,,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:13am,9/7/2019 1:12pm
289,Marriott Hotel Snack Bar,(late),Canal & Chartres St.,New Orleans,LA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Hotels,Restaurant",checked,,9/7/2019 10:13am,9/7/2019 10:43am
303,Touche Lounge,(afternoon & thru cocktail hour) Royal New Orleans Hotel,Royal & St. Louis Sts.,New Orleans,LA,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required",Bars/Clubs,checked,,9/7/2019 10:13am,9/7/2019 11:25am
306,Rampart St. 'Hitchhikers',,n/a,New Orleans,LA,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:33am,9/7/2019 1:12pm
308,Viewux Carre (French Quarter),"Anywhere anytime, but especially Bourbon St. btwn St. Ann & Ursulines, and Royal St. 'Promenade' betw. Canal & St. Phillip Sts.",n/a,New Orleans,LA,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:33am,9/7/2019 10:35am
307,"St. Chrles Ave., 3000-5000 blks",,n/a,New Orleans,LA,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:33am,9/7/2019 1:12pm
305,City Park,,n/a,New Orleans,LA,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:33am,9/7/2019 1:12pm
315,Southernaire Night Club,,W on Hwy 82,Columbus,MS,"(M) - Mixed Crowds,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:22am
313,Side Door,"(Key Club)(Inquire Locally; this could be in Gulfport)
",inquire locally,Biloxi,MS,(P) - Private club - Inquire locally to admission,Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:22am
314,Holiday Inn Bar,,US Hwy 45 at 5th St. N,Columbus,MS,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/7/2019 10:46am,9/7/2019 11:22am
320,Jolly Roger,,Capitol & State,Jackson,MS,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,checked,,9/7/2019 10:46am,9/7/2019 11:22am
321,Mae's Cabaret,,W. on Hwy. 49,Jackson,MS,"(YC) - Young and/or collegiate types,(D) - Dancing,(P) - Private club - Inquire locally to admission,(*) - Very popular",Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:22am
318,Van's Steak House,(Mississippi Blvd),E. Beach Blvd,Gulfport,MS,(M) - Mixed Crowds,Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:22am
324,Summer Stock,(Key Club),Inquire Locally,Meridian,MS,(P) - Private club - Inquire locally to admission,Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:23am
327,Sheraton Plaza Hotel Bar,,"1 mile N. on 45, 78",Tupelo,MS,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs,Hotels",checked,,9/7/2019 10:46am,9/7/2019 11:23am
328,Driftwood Lounge,,Inquire Locally,Vicksberg,MS,(M) - Mixed Crowds,Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:23am
326,Holiday Inn Bar,,Jct. U.S. Hwys 78 & 45N.,Tupelo,MS,(M) - Mixed Crowds,"Bars/Clubs,Hotels",checked,,9/7/2019 10:46am,9/7/2019 11:23am
331,Horne's Motel Bar,,Tunnel Rd. ,Asheville,NC,(M) - Mixed Crowds,"Bars/Clubs,Hotels",checked,,9/7/2019 10:46am,9/7/2019 11:23am
333,Club Charlotte Baths,,1013 W. Morehead,Chapel Hill,NC,(*) - Very popular,Baths,checked,,9/7/2019 10:46am,9/7/2019 11:24am
337,Duke's Tavern,Durham Hotel & Motel (use side entrance or thru lobby),Corcoran & Chapel ,Durham,NC,,"Bars/Clubs,Hotels",checked,,9/7/2019 10:46am,9/7/2019 11:21am
346,"Commerce Pl. betw. Greene & Eugene, off Friendly Ave.",,n/a,Greensboro,NC,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:46am,9/7/2019 11:26am
345,Wit's End ,,Inquire Locally ,Wrightsville Beach,NC,(M) - Mixed Crowds,Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:25am
347,Trailsways Bus Depot,,n/a,Fayetteville,NC,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:46am,9/7/2019 11:26am
350,Midnight Sun,"(nest to Coffee Cup)
",Meeting St.,Charleston,SC,,Bars/Clubs,checked,,9/7/2019 10:46am,9/7/2019 11:36am
349,Coffee Cup,(after hours),Meeting St.,Charleston,SC,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,checked,,9/7/2019 10:46am,9/7/2019 11:34am
348,Murphy Hall - basement,University of No. Carolina,n/a,Chapel Hill,NC,Cruisy Area,Cruising Areas,checked,,9/7/2019 10:46am,9/7/2019 11:26am
359,Holiday Inn Bar,,Jct. U.S. 52 & I-95,Florence,SC,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/7/2019 11:27am,9/7/2019 11:36am
364,Main St. Parking Lot,,n/a,Greenwood,SC,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
358,South of the Border Motel,,6 mi. N. on I-95,Dillon,SC,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/7/2019 11:27am,9/7/2019 11:36am
361,Patio,"(may be closing)
",across from Sears,Greenville,SC,,Bars/Clubs,checked,,9/7/2019 11:27am,9/7/2019 11:36am
360,Ramada Inn Bar,,Jct. U.S. 52 & I-95,Florence,SC,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/7/2019 11:27am,9/7/2019 11:36am
363,'The Pavilion' - Ocean Beach,very good during summer,n/a,Myrtle Beach,SC,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
365,Truck stops along I-95,,n/a,Fayetteville,SC,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
366,'Primrose Path' - Senate St nr. the Capitol,,n/a,Columbia,SC,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
367,Russel House - Univ of SC,,n/a,Columbia,SC,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
369,Whitepoint Gardens,,n/a,Charleston,SC,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
368,The Battery,,n/a,Charleston,SC,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
372,Holiday Inn Lounge,,Jct. U.S. 45 at I-40,Jackson,TN,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/7/2019 11:27am,9/7/2019 11:46am
375,Hideaway,,Gay St. ,Knoxville,TN,,Bars/Clubs,checked,,9/7/2019 11:27am,9/7/2019 11:48am
394,Mostly by car around Filmore & E. 10th St.,,n/a,Amarillo,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
396,'Pete's on the Drag' -- cars in front of campus,,n/a,Austin,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
397,Area nr. Greyhound Depot,,n/a,Dallas,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
392,Overton Park,,n/a,Memphis,TN,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
395,Pease Park -- footpath off Lamar betw. 16th & 24th,,n/a,Austin,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
393,Riverside Park,,n/a,Memphis,TN,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
391,Court House Square,,n/a,Jackson,TN,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
399,Lee Park,,n/a,Dallas,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
398,'Homo Heights' - Oaklawn & Lemmon,,n/a,Dallas,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:27am,9/7/2019 1:12pm
405,Reverchon Park,,n/a,Dallas,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
406,White Rock Lake,,n/a,Dallas,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
404,'Queens Point' - Lake Dallas,,n/a,Dallas,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
403,Mid Continent Truck Stop -- on Big Town Blvd. off I-20 just E. of I-30,,n/a,Dallas,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
410,"Benbrook Lake, off U.S. 377 S.W. of Ft. Worth",,n/a,Ft. Worth,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
414,Bell & Main,,n/a,Houston,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
407,McKelligon Canyon Park off Alabama St.,,n/a,El Paso,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
411,Forest Park- W. 7th & Univ Dr.,,n/a,Ft. Worth,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
413,Westheimer & Lovett betw. Montrose & Mason,,n/a,Houston,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
412,Stewart Beach,,n/a,Galveston,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
408,San Jacinto Plaza,,n/a,El Paso,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
409,The LEvee on Rio Grande River (best Sundays),,n/a,El Paso,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
416,Vicinity of Both Bus Depots,,n/a,Houston,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
417,Brackenridge Park - behind Trinity University,,n/a,San Antonio,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
420,Cameron Park,,n/a,Waco,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
419,Travis Park,,n/a,San Antonio,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
415,Memorial Park,,n/a,Houston,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
418,Olmas Park,,n/a,San Antonio,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
426,Our Place,,Port Arthur Rd. (Hwy. 90),Beaumont,TX,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,checked,,9/7/2019 11:49am,9/7/2019 12:55pm
421,Midway Park,,n/a,Waco,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
434,Chubby's,(after hours),Wynnewood Village,Dallas,TX,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,checked,,9/7/2019 11:49am,9/7/2019 12:55pm
476,Stewart Beach,,n/a,Galveston,TX,Cruisy Area,Cruising Areas,checked,,9/7/2019 11:49am,9/7/2019 1:12pm
494,Living Room,,Sheppard & San Felipe,Houston,TX,(M) - Mixed Crowds,Bars/Clubs,checked,,9/7/2019 11:49am,9/7/2019 12:55pm
510,Cowhouse Motor Hotel Bar,,N. Gray & Ave. 'A',Killeen,TX,(M) - Mixed Crowds,"Hotels,Bars/Clubs",checked,,9/7/2019 12:27pm,9/7/2019 12:55pm
515,Rendezvous,,(inquire locally),McAllen,TX,,Bars/Clubs,checked,,9/7/2019 12:27pm,9/7/2019 12:55pm
511,California Bar,(2 blocks from International Bridge on Matamores betw. Gral Bravo & Victoria in Nuevo Laredo Mexico),n/a,Laredo,TX,,Bars/Clubs,checked,,9/7/2019 12:27pm,9/7/2019 12:55pm
