ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
141,Flamingo ,"(Some OC, RT, B, ‘Hustlers’)  ",408 Main St.,Jacksonville,FL,"(OC) - Older/More Mature Crowd,(RT) - 'Raunchy types' - downtown type places - often hustlers,(B) - Blacks frequent",Bars/Clubs,,,12/3/2019 11:24am,12/18/2019 1:27pm
142,French Quarter ,(some B) (liquor) (disco)  ,527 Main St.,Jacksonville,FL,"(*) - Very popular,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(B) - Blacks frequent",Bars/Clubs,,,12/3/2019 11:24am,12/18/2019 1:27pm
155,Delmonico's ,(some G) (disco) ,218 Duval St. ,Key West,FL,"(M) - Mixed - Some Straights ,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 11:30am,12/18/2019 1:27pm
166,Club 33 ,,819 Fairview Ave.,Lakeland,FL,(D) - Dancing,Bars/Clubs,,,12/3/2019 11:34am,12/18/2019 1:27pm
171,My Brother’s Place ,,13437 Gulf Bl.,Madeira Beach,FL,,Bars/Clubs,,,12/3/2019 11:34am,12/18/2019 1:27pm
168,Music Box Lounge ,,628 Lake Ave.,Lake Worth,FL,(*) - Very popular,Bars/Clubs,,,12/3/2019 11:34am,12/18/2019 1:27pm
167,Green Parrot ,,1028 E. Main St. ,Lakeland,FL,"(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,12/3/2019 11:34am,12/18/2019 1:27pm
172,Bachelors II,(R & lounge downstairs - Disco - D – upstairs) (Liquor) ,2847 S.W. Coral Way  ,Miami,FL,"(*) - Very popular,(D) - Dancing","Restaurant,Bars/Clubs",,,12/3/2019 11:34am,12/18/2019 1:26pm
170,Back Room ,"(Wednesday – Sunday, 9 p.m. t 2 a.m.) Surf & Sand Lounge  ",14601 Gulf Bl. ,Madeira Beach,FL,(*) - Very popular,Bars/Clubs,,,12/3/2019 11:34am,12/18/2019 1:27pm
185,Hamlets Hideaway ,,841 N.E. 1st Ave. ,Miami,FL,,Bars/Clubs,,,12/3/2019 11:39am,12/18/2019 1:27pm
180,El Carol ,(Liquor) ,930 Le Jeune Rd. ,Miami,FL,(OC) - Older/More Mature Crowd,Bars/Clubs,,,12/3/2019 11:39am,12/18/2019 1:27pm
183,Gold Keg ,,93 N.E. 36th Ave. ,Miami,FL,(PT) - Pool Table,Bars/Clubs,,,12/3/2019 11:39am,12/18/2019 1:27pm
181,Foxhole ,,2000 N.E. 2nd Ave. ,Miami,FL,"(OC) - Older/More Mature Crowd,(PT) - Pool Table",Bars/Clubs,,,12/3/2019 11:39am,12/18/2019 1:27pm
182,Garden of Earthly Delights ,(Key Club) (go go boys) ,37 N.W. 36th St. ,Miami,FL,"(P) - Private club - Inquire locally to admission,(*) - Very popular,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(W) - Western or coyboy types",Bars/Clubs,,,12/3/2019 11:39am,12/18/2019 1:26pm
179,8000 Club/Resort  ,(This complex includes (H) (R) (E) (YC) (Disco) (D) (Liquor) (swim pool)  ,8000 Biscayne Blvd.,Miami,FL,"(*) - Very popular,""(H) - Hotel, motel, or other overnight accomodations"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(E) - Entertainment,(YC) - Young and/or collegiate types,(D) - Dancing","Hotels,Restaurant",,,12/3/2019 11:39am,12/18/2019 1:26pm
186,Kitty Kat Theater ,,7770 Biscayne Blvd.,Miami,FL,,Bars/Clubs,,,12/3/2019 11:40am,12/18/2019 1:26pm
192,Pink Elephant Lounge ,(Open until 4 a.m.) (Looks promising) (No. Miami)  ,13705 Biscayne Blvd.,Miami,FL,,Bars/Clubs,,,12/3/2019 11:41am,12/18/2019 1:26pm
194,Red Rooster ,,2404 N.E. 2nd Ave. ,Miami,FL,(OC) - Older/More Mature Crowd,Bars/Clubs,,,12/3/2019 11:41am,12/18/2019 1:26pm
191,Nook Beer Bar ,(Snacks) (Some Latins) (Coral Gables)  ,255 Minorca,Miami,FL,,Bars/Clubs,,,12/3/2019 11:41am,12/18/2019 1:26pm
187,Leprechaun ,,7305 Bird Rd. ,Miami,FL,"(OC) - Older/More Mature Crowd,(E) - Entertainment",Bars/Clubs,,,12/3/2019 11:41am,12/18/2019 1:26pm
198,"
  Two by Two 
  ",(2 X 2) (disco) (game room) (3 bars) (Liquor) (Open until 5 a.m.)  ,201 N.E. 2nd Ave. at 2nd St ,Miami,FL,"(*) - Very popular,(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,12/3/2019 11:43am,12/18/2019 1:26pm
197,"
  Seventy – Ninth
  Street Twin Cinema 
  ",,137 N.E. 79th Ave. ,Miami,FL,,Theatre,,,12/3/2019 11:43am,12/18/2019 1:26pm
199,"
  Warehouse VIII
  ","(Liquor) (Large complex includes (Disco) (D) in bar on 8th St. with some (YC) (B) (Latins); ‘Tool Box’ (W) (SM) downstairs through rear parking lot, plus indoor & outdoor rooftop bars with side entrance on 36th Ave open until 5 a.m.) ",3600 S.W. 8th St. ,Miami,FL,"(*) - Very popular,(D) - Dancing,(YC) - Young and/or collegiate types,(B) - Blacks frequent,(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. """,Bars/Clubs,,,12/3/2019 11:43am,12/18/2019 1:26pm
200,"
  Your Father's Mustache 
  ",(So. Miami) ,7232 S.W. 59th Ave. ,Miami,FL,(E) - Entertainment,Bars/Clubs,,,12/3/2019 11:45am,12/18/2019 1:25pm
208,"
  Dinghy 
  ",,323 23rd St.,Miami Beach,FL,(OC) - Older/More Mature Crowd,Bars/Clubs,,,12/3/2019 11:45am,12/18/2019 1:25pm
207,"
  Buccaneer Disco 
  ",,16051 Collins Ave.,Miami Beach,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/3/2019 11:45am,12/18/2019 1:25pm
211,"
  Mayflower lounge 
  ","(Some YC, G, Latins) (disco) (use rear entrance)",1716 Alton Rd.,Miami Beach,FL,"(D) - Dancing,(YC) - Young and/or collegiate types,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 11:48am,12/18/2019 1:25pm
218,"
  Annex 
  ",,60 No. Orange Ave. ,Orlando,FL,"(M) - Mixed - Some Straights ,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers,(D) - Dancing",Bars/Clubs,,,12/3/2019 11:49am,12/18/2019 1:25pm
213,"
  Pin Up 
  ",,2228 Park Ave. ,Miami Beach,FL,(*) - Very popular,Bars/Clubs,,,12/3/2019 11:49am,12/18/2019 1:25pm
214,"
  21st Street Art Theater
  
  ",,2039 Collins ,Miami Beach,FL,,Theatre,,,12/3/2019 11:49am,12/18/2019 1:25pm
219,"
  Back Street Warehouse
  
  ",(plans opening in spring of ’77 – (disco) (D) - 24 hours - BYOB for AH operation)  ,South Orange Blossom Trail ,Orlando,FL,"(D) - Dancing,(BYOB) - Bring your own bottle",Bars/Clubs,,,12/3/2019 11:49am,12/18/2019 1:25pm
227,Fiesta Room ,,110 Harrison Ave.,Panama City,FL,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/3/2019 12:11pm,12/18/2019 1:24pm
229,Aquarian ,,6120 Lillian Hwy. ,Pensacola,FL,"""(G) - Girls/Ms, but seldom exclusively"",(PT) - Pool Table,(*) - Very popular",Bars/Clubs,,,12/3/2019 12:11pm,12/18/2019 1:24pm
224,Parliament House ,"(Super complex includes motor inn (H), 5 bars (YC) (Disco) (D), Abbey (R) & Male Pouch – mens store) ",410 Orange Blossom Trail ,Orlando,FL,"(*) - Very popular,""(H) - Hotel, motel, or other overnight accomodations"",(YC) - Young and/or collegiate types,(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Hotels,Bars/Clubs",,,12/3/2019 12:11pm,12/18/2019 1:24pm
223,Palace Club ,(some G) (AH - until 6 a.m. * - Thur. thru Sun. only) ,1000 Humphries ,Orlando,FL,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,""(G) - Girls/Ms, but seldom exclusively"",(*) - Very popular",Bars/Clubs,,,12/3/2019 12:11pm,12/18/2019 1:24pm
231,Quiet Village Inn,(Liquor) ,3107 E. Cervantes,Pensacola,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,12/3/2019 12:15pm,12/18/2019 1:24pm
237,Rendezvous ,(Disco),120 E. McNabb Rd. ,Pompano Beach,FL,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(BYOB) - Bring your own bottle",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
246,Wedgewood Inn,(This super complex closed Jan. 12 future status uncertain) ,1701 So. 4th St. ,St. Petersburg,FL,,Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
240,Central Book Mart ,,2436 Central Ave. ,St. Petersburg,FL,,Book Store,,,12/3/2019 12:16pm,12/18/2019 1:24pm
243,Red Devil Saloon ,(Open 8 p.m.) ,1113 Central Ave. ,St. Petersburg,FL,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(*) - Very popular",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
238,Ruthie’s Fun Palace ,(Also C – AH) ,702 S.W. McNabe Rd. ,Pompano Beach,FL,"(D) - Dancing,(*) - Very popular,(BYOB) - Bring your own bottle,""(C) - Coffee, soft drinks, juices and snacks"",(AH) - After Hours",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
241,Kittie’s ,(Liquor) (Some G) ,1020 So. 4th St. ,St. Petersburg,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
244,Sherwood ,(Liquor) ,7 No. 1st St. ,St. Petersburg,FL,"(OC) - Older/More Mature Crowd,(E) - Entertainment,(*) - Very popular",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
233,Red Carpet ,"(Some G, Sailors) (Game room) ",204 N Old Corry Field Rd. ,Pensacola,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
234,Red Garter ,,271 S. Palafox ,Pensacola,FL,"(P) - Private club - Inquire locally to admission,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
245,Sun Art Theater ,(Enter on left) ,1116 No. 9th ,St. Petersburg,FL,,Theatre,,,12/3/2019 12:16pm,12/18/2019 1:24pm
242,Marilyn’s Closet ,,8302 No. 4th St. ,St. Petersburg,FL,"(M) - Mixed - Some Straights ,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
239,Brew Room ,(Many G) (Saint Petersburg Beach)  ,201 75th Ave. ,St. Petersburg,FL,"(D) - Dancing,(PT) - Pool Table,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:16pm,12/18/2019 1:24pm
255,Mother's Garden Gate ,(Beer & wine) (AH-WE) (Enter thru gate on side) ,1906 Lake Bradford Rd.,Tallahassee,FL,"(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively"",(AH) - After Hours,(WE) - Weekends",Bars/Clubs,,,12/3/2019 12:21pm,12/18/2019 1:24pm
258,Bridge Club ,,5519 W. Hillsboro Ave. ,Tampa,FL,"(P) - Private club - Inquire locally to admission,(AH) - After Hours,(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,12/3/2019 12:21pm,12/18/2019 1:24pm
253,Arthur's Roundtable ,(Disco) (Liquor) (Some G)  ,514 Woodward Ave. ,Tallahassee,FL,"(YC) - Young and/or collegiate types,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:21pm,12/18/2019 1:24pm
252,Dance World ,(Disco),738 Colorado Ave. ,Stuart,FL,"(D) - Dancing,(BYOB) - Bring your own bottle",Bars/Clubs,,,12/3/2019 12:21pm,12/18/2019 1:24pm
259,Carousel ,(Disco) (Looking up again),1806 W. Platt ,Tampa,FL,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing",Bars/Clubs,,,12/3/2019 12:25pm,12/18/2019 1:24pm
269,Ohio Bar ,"(Some OC, RT, G)  ",102 Polk at Tampa ,Tampa,FL,"(OC) - Older/More Mature Crowd,(RT) - 'Raunchy types' - downtown type places - often hustlers,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:26pm,12/18/2019 1:24pm
266,Kikiki,(Levi & W) ,909 No. Tampa ,Tampa,FL,"(PT) - Pool Table,(*) - Very popular,(W) - Western or coyboy types",Bars/Clubs,,,12/3/2019 12:26pm,12/18/2019 1:23pm
267,Leather – N - Friends ,"(Clothes, jewelry, etc.) ",11138 N. 30th St. ,Tampa,FL,,Business,,,12/3/2019 12:26pm,12/18/2019 1:23pm
262,Cucujo’ s,(S-WE-Adm.),1725 W. Kennedy Blvd. ,Tampa,FL,"""(G) - Girls/Ms, but seldom exclusively"",(S) - Shows - impersonators or record pantomime acts - often touristy,(WE) - Weekends",Bars/Clubs,,,12/3/2019 12:26pm,12/18/2019 1:23pm
270,Rene’s ,(Disco) (Some G) ,2605 W. Kennedy Blvd. ,Tampa,FL,"(*) - Very popular,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(YC) - Young and/or collegiate types,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:26pm,12/18/2019 1:23pm
271,Trophy Room ,"(Some G, B) ",1908 W. Kennedy Blvd. ,Tampa,FL,"(M) - Mixed - Some Straights ,""(G) - Girls/Ms, but seldom exclusively"",(B) - Blacks frequent",Bars/Clubs,,,12/3/2019 12:26pm,12/18/2019 1:23pm
280,"
  Top Room Lounge 
  ",,3625 So. Dixie Highway ,West Palm Beach,FL,"""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/3/2019 12:29pm,12/18/2019 1:23pm
282,"
  Turf South 
  ",,221 Datura ,West Palm Beach,FL,(OC) - Older/More Mature Crowd,Bars/Clubs,,,12/3/2019 12:29pm,12/18/2019 1:19pm
277,"
  Le Cabaret
  ",(Disco) ,6910 S. Dixie Hwy. ,West Palm Beach,FL,"(M) - Mixed - Some Straights ,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/3/2019 12:29pm,12/18/2019 1:19pm
281,"
  Turf North 
  ",,1901 No. Dixie Highway ,West Palm Beach,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/3/2019 12:29pm,12/18/2019 1:19pm
290,Varsity ,,Broad & College  ,Athens,GA,"(M) - Mixed - Some Straights ,(RT) - 'Raunchy types' - downtown type places - often hustlers,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,12/4/2019 6:46am,12/18/2019 1:19pm
289,Key to America Motel Bar ,,230 N. Finley St. ,Athens,GA,(M) - Mixed - Some Straights ,"Hotels,Bars/Clubs",,,12/4/2019 6:46am,12/18/2019 1:19pm
296,Blue Room ,,86 Cain N.W.  ,Atlanta,GA,"(M) - Mixed - Some Straights ,(OC) - Older/More Mature Crowd,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,12/4/2019 6:46am,12/18/2019 1:19pm
300,County Seat ,(Disco) ,1880 Cheshire Bridge Rd. ,Atlanta,GA,(D) - Dancing,Bars/Clubs,,,12/4/2019 6:49am,12/18/2019 1:19pm
314,Manhattan Yellow Pages ,(Cabaret & R) ,2359 Peachtree Rd. N.E. ,Atlanta,GA,"(M) - Mixed - Some Straights ,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Bars/Clubs,Restaurant",,,12/4/2019 6:54am,12/18/2019 1:19pm
319,Ms. Garbo’s ,(Next to Baby Products Showroom) ,2206 Cheshire Bridge Rd. N.E.,Atlanta,GA,"""(G) - Girls/Ms, but seldom exclusively"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/4/2019 6:54am,12/18/2019 1:19pm
318,Mrs. P’s ,(Atlanta’s only levi & leather bar) Ponce de Leon Hotel ,551 Ponce de Leon Ave. N.E. ,Atlanta,GA,"""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(W) - Western or coyboy types,(*) - Very popular","Bars/Clubs,Hotels",,,12/4/2019 6:54am,12/18/2019 1:19pm
320,Onyx Show Bar ,(Open Sundays) ,341 W. Peachtree St. N.W.,Atlanta,GA,"(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,12/4/2019 6:54am,12/18/2019 1:19pm
329,Sweet Gum Head ,(Some G) (Disco) (WE*) (behind Tiger Auto Parts)  ,2284 Cheshire Bridge Rd. N.E. ,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(WE) - Weekends,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/4/2019 6:56am,12/18/2019 1:18pm
330,Tower Lounge ,,735 Forest Rd. N.E. ,Atlanta,GA,"""(G) - Girls/Ms, but seldom exclusively"",(D) - Dancing,(PT) - Pool Table,(*) - Very popular",Bars/Clubs,,,12/4/2019 6:56am,12/18/2019 1:18pm
325,R.J.’s Disco ,(Some B) ,1139 W. Peachtree St. ,Atlanta,GA,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(B) - Blacks frequent",Bars/Clubs,,,12/4/2019 6:56am,12/18/2019 1:18pm
331,Windjammer ,(Best during cocktail hour) Marriott Hotel,Cain & Courtland ,Atlanta,GA,"(M) - Mixed - Some Straights ,(PE) - Pretty elegant - jacket & tie may be required","Bars/Clubs,Hotels",,,12/4/2019 6:58am,12/18/2019 1:18pm
344,Peacock,(Some G) ,1321 New Savannah Rd.,Augusta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/4/2019 7:00am,12/18/2019 1:18pm
346,C. & G.’s ,(Disco) ,1400 1st Ave.,Columbus,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/4/2019 7:00am,12/18/2019 1:18pm
349,Red Fox,Snacks) ,410 Cotton Ave. ,Macon,GA,,Bars/Clubs,,,12/4/2019 7:03am,12/18/2019 1:18pm
350,We Three Lounge ,(Disco) (Some G) ,434 Cotton Ave. ,Macon,GA,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,,,12/4/2019 7:03am,12/18/2019 1:18pm
352,Dr. Feelgood’s ,(Disco) ,9 Drayton St. ,Savannah,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/4/2019 7:03am,12/18/2019 1:18pm
370,"
  Downtowner
  ",(Disco) (Game room & 2 show rooms) ,105 W. Main St. ,Louisville,KY,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,12/4/2019 7:09am,12/18/2019 1:18pm
369,"
  City Disco 
  ",(Disco) (Looks promising) ,664 So. 4th St. ,Louisville,KY,"(M) - Mixed - Some Straights ,(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,12/4/2019 7:09am,12/18/2019 1:18pm
368,"
  Badlands Territory 
  ",(Disco – D – upstairs) (5 rooms – something for everyone) ,116 E. Main St. ,Louisville,KY,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,,12/4/2019 7:09am,12/18/2019 1:18pm
371,Eddie Donaldson’s ,(Some G) (also R-C-AH),1 W. Washington ,Louisville,KY,"""(G) - Girls/Ms, but seldom exclusively"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks, juices and snacks"",(AH) - After Hours","Restaurant,Bars/Clubs",,,12/4/2019 7:12am,12/18/2019 1:18pm
374,River Club ,(WE*) ,340 E. Oak ,Louisville,KY,"(P) - Private club - Inquire locally to admission,(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(OC) - Older/More Mature Crowd,(WE) - Weekends,(*) - Very popular",Bars/Clubs,,,12/4/2019 7:12am,12/18/2019 1:18pm
373,Morris’ Pub ,(Game room) (Opening in Spring of ’77 – should be a good cruise bar) ,1321 Bardstown Rd. ,Louisville,KY,(PT) - Pool Table,"Cruising Areas,Bars/Clubs",,,12/4/2019 7:12am,12/18/2019 1:17pm
390,B & T Blues Lounge ,,121 North Blvd. ,Baton Rouge,LA,,Bars/Clubs,,,12/4/2019 7:17am,12/18/2019 1:17pm
392,George’s Place ,,860 St. Louis St. ,Baton Rouge,LA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,12/4/2019 7:17am,12/18/2019 1:17pm
