ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
48,Omelet Shop,,107 Columbus Parkway,Opelika,AL,"Cruisy Area,(M) - Mixed Crowds - Some Straights,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz","Cruising Areas,Restaurant",,,9/9/2019 2:38pm,9/11/2019 12:31pm
50,Consolidated Mine Co. ,Holiday Inn. (Disco),3170 Victory Dr.,Phenix City,AL,"(M) - Mixed Crowds - Some Straights,(D) - Dancing","Bars/Clubs,Hotels",,,9/9/2019 2:38pm,9/11/2019 12:35pm
51,Chucker's ,,2121 6th St.,Tuscaloosa,AL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/9/2019 2:38pm,9/11/2019 12:44pm
53,Silver Dollar Bar,,2311 7th St.,Tuscaloosa,AL,(M) - Mixed Crowds - Some Straights,Bars/Clubs,,,9/9/2019 2:38pm,9/11/2019 12:44pm
59,Log Cabin Inn & Country Store,,42 Kings Highway,Eureka Springs,AR,"(M) - Mixed Crowds - Some Straights,""(H) - Hotel, motel, or other overnight accomodations"",""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Restaurant,Hotels",,,9/9/2019 2:38pm,9/13/2019 9:21am
60,George's Majestic,,519 W. Dickson,Fayetteville,AR,"(OC) - Older/More Mature Crowd,(M) - Mixed Crowds - Some Straights",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:27am
61,R.D.'s Disco,(Disco) (Show Address Book for Admission) (Rear),325 W. Dickson,Fayetteville,AR,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:27am
62,Ruby's Begonia's,,216 W. Dickson St.,Fayetteville,AR,"(P) - Private club - Inquire locally to admission,(M) - Mixed Crowds - Some Straights,(YC) - Young and/or collegiate types,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/9/2019 2:38pm,9/13/2019 9:22am
64,Macho's,(Disco) (Some L),634 Division,Ft. Smith,AR,"(M) - Mixed Crowds - Some Straights,(YC) - Young and/or collegiate types,(D) - Dancing,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(*) - Very popular",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:27am
65,Rafter's,(Formerly Bonnie's Showbar) (Disco) (Some L),3028 N. 6th St.,Ft. Smith,AR,"(*) - Very popular,(YC) - Young and/or collegiate types,""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:27am
69,Norma Kristie's,(Some L),220 Central Ave.,Hot Springs,AR,"(*) - Very popular,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(L) - Ladies/Ms, but seldom exclusively unless noted""",Restaurant,,,9/9/2019 2:38pm,9/13/2019 9:24am
72,Discovery,"(Disco)
",6323 Asher,Little Rock,AR,"(YC) - Young and/or collegiate types,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(S) - Shows - impersonators or record pantomime acts - often touristy,(D) - Dancing,(*) - Very popular",Restaurant,,,9/9/2019 2:38pm,9/13/2019 9:25am
73,French Quarter,(unisex),113 S. Main,Little Rock,AR,(D) - Dancing,Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:27am
80,Movie Arcade,(Peep shows),3500 Asher,Little Rock,AR,Cruisy Area,Cruising Areas,,,9/9/2019 2:38pm,9/13/2019 9:26am
83,In Town Lounge,,103 S. Garden Ave.,Clearwater,FL,"(M) - Mixed Crowds - Some Straights,(D) - Dancing,(OC) - Older/More Mature Crowd",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:41am
84,Pro Shop,(Some L),840 Cleveland,Clearwater,FL,"""(L) - Ladies/Ms, but seldom exclusively unless noted"",(PT) - Pool Table,(D) - Dancing",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:41am
86,Evening Edition,(Disco) (Game Room) (Closes 2am weekdays & 4am WE) Bayview Shopping Plaza,5675 N. Atlantic,Cocoa Beach,FL,"(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:41am
88,Beach Side,,415 Main St,Daytona Beach,FL,"(PT) - Pool Table,(OC) - Older/More Mature Crowd",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:41am
89,Cobb's Corner,,1650 Ridegwood,Daytona Beach,FL,"(M) - Mixed Crowds - Some Straights,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/9/2019 2:38pm,9/13/2019 9:36am
90,Danish Book World,,120 Orange Ave,Daytona Beach,FL,(M) - Mixed Crowds - Some Straights,Book Store,,,9/9/2019 2:38pm,9/13/2019 9:36am
92,Inferno,"(Disco). 1 block north of Main, 3 blocks West of Atlantic
",28 N. Grandview,Daytona Beach,FL,"(*) - Very popular,(D) - Dancing,(YC) - Young and/or collegiate types",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:41am
93,Jimmy's Emporium,,607 Main St.,Daytona Beach,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/9/2019 2:38pm,9/13/2019 9:37am
94,Landmark,(Some W) (Cruisy) (Game room) (H-upstairs) (3-3-79: new managment has blown it. They also refuse to pay me for '79 books),615 Main St.,Daytona Beach,FL,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",""(H) - Hotel, motel, or other overnight accomodations""","Hotels,Bars/Clubs,Cruising Areas",,,9/9/2019 2:38pm,9/15/2019 10:03pm
95,Nutt Inn,('Mixed bag') Opposite Inferno,20 Fern Lane,Daytona Beach,FL,,Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:41am
96,Whitehall Inn,,640 N. Atlantic Ave,Daytona Beach,FL,"(M) - Mixed Crowds - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""","Hotels,Bars/Clubs",,,9/9/2019 2:38pm,9/13/2019 9:40am
97,Zodiac Lounge,(Disco) (Some L) (S. Daytona Beach),1654 S. Ridgewood ,Daytona Beach,FL,"(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 9:41am
99,A Adult Book Store,(Back Room) (Beware: they have ripped me off twice 1-5-79) ,1915 S. Federal Hwy.,Ft. Lauderdale,FL,,Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 12:23pm
100,Ambiance,(Oakland Park),1000 N.E. 45th Ct.,Ft. Lauderdale,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/9/2019 2:38pm,9/13/2019 12:23pm
101,Bela-Mar Apt.-Motel,(Ft. Lauderdale Beach),3801 N. Ocean Blvd.,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(M) - Mixed Crowds - Some Straights",Hotels,,,9/9/2019 2:38pm,9/13/2019 12:24pm
102,Blue Atlantic,,2901 Rio Mar St.,Ft. Lauderdale,FL,"(M) - Mixed Crowds - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 12:24pm
103,CBC Ft. Lauderdale,(Baths),3271 W. Broward Blvd.,Ft. Lauderdale,FL,(YC) - Young and/or collegiate types,Baths,,,9/9/2019 2:38pm,9/13/2019 12:24pm
104,Centennial Male Theatre,,3551 W. Broward,Ft. Lauderdale,FL,,Theatre,,,9/9/2019 2:38pm,9/13/2019 12:25pm
105,Chick'n Lick'n,,1313 E. Las Olas Blvd.,Ft. Lauderdale,FL,"(M) - Mixed Crowds - Some Straights,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/9/2019 2:38pm,9/13/2019 12:25pm
106,Club House,(Baths) (Dull),2650 E. Oakand Park Blvd.,Ft. Lauderdale,FL,,Baths,,,9/9/2019 2:38pm,9/13/2019 12:25pm
107,Copa,(Disco) (Liquor) (Open until 5 am) (3 bars- the Pits in back-(PT))(Some W) & Wiz Boutique near front door,624 S.E. 28th St. ,Ft. Lauderdale,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table,(W) - Western or coyboy types",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 12:29pm
109,Encore Theatre,,211 S.W. 2nd St.,Ft. Lauderdale,FL,,Theatre,,,9/9/2019 2:38pm,9/13/2019 12:28pm
110,Everglades,(Cruisy) (Hot dogs),1931 S.E. 6th Ave.,Ft. Lauderdale,FL,"(W) - Western or coyboy types,(*) - Very popular,(PT) - Pool Table","Bars/Clubs,Cruising Areas",,,9/9/2019 2:38pm,9/15/2019 10:03pm
111,Galt Riviera Motel,,3811 N. Ocean Blvd. ,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 12:29pm
112,Grenell Arms,(Dirty & scruffy),2926 Cortez,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 1:02pm
113,Grotto,(Looking up),1914 E. Oakland,Ft. Lauderdale,FL,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. """,Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 12:30pm
114,Gym Health Club,(Club Lauderdale) (Baths),901 S.W. 27th Ave.,Ft. Lauderdale,FL,"(*) - Very popular,(P) - Private club - Inquire locally to admission",Baths,,,9/9/2019 2:38pm,9/13/2019 12:31pm
115,Helen's Hole,(Bar adj. Gym Club Lauderdale Baths),901 S.W. 27th Ave.,Ft. Lauderdale,FL,(P) - Private club - Inquire locally to admission,Bars/Clubs,,"since note says its next baths, I copied same address",9/9/2019 2:38pm,9/13/2019 12:32pm
116,Highway News,(Books),2223 S. Federal Hwy.,Ft. Lauderdale,FL,,Book Store,,,9/9/2019 2:38pm,9/13/2019 12:32pm
117,Junque Store,"(Books, etc.)",455 N.E. 16th Ave.,Ft. Lauderdale,FL,,Book Store,,,9/9/2019 2:38pm,9/13/2019 12:34pm
118,Lefty's,(Cruisy) (Liquor),710 N. Federal Hwy.,Ft. Lauderdale,FL,"(YC) - Young and/or collegiate types,(*) - Very popular","Bars/Clubs,Cruising Areas",,,9/9/2019 2:38pm,9/15/2019 10:03pm
119,M.C.C.,,1127 S.W. 2nd Ct.,Ft. Lauderdale,FL,,Church,,,9/9/2019 2:38pm,9/13/2019 12:34pm
120,Marlin Beach,"(Swimpool & bar)
",17 S. Atlantic Blvd.,Ft. Lauderdale,FL,"(*) - Very popular,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 12:54pm
121,Oasis Motel,"(Sauna & hot tub)
",1200 S. Miami Rd.,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 12:55pm
122,Odds & Ends,(Many L),3148 N.E. 12th Ave.,Ft. Lauderdale,FL,"(*) - Very popular,""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 12:56pm
123,Pipeline,(Guest house),400 N.E. 2nd St.,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 12:56pm
124,Poop Deck,(Disco) (Afternoon 'tea dance') (Liquor) Marlin Beach Hotel (Ft. Lauderdale Beach),17 S. Atlantic Blvd.,Ft. Lauderdale,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(S) - Shows - impersonators or record pantomime acts - often touristy,(E) - Entertainment,(*) - Very popular","Restaurant,Bars/Clubs,Hotels",,,9/9/2019 2:38pm,12/18/2019 3:55pm
125,Premier Motel,,3110 Belmar,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 1:00pm
126,Saloon,(Thursday Arcade),219 S.W. 1st Ave.,Ft. Lauderdale,FL,(OC) - Older/More Mature Crowd,Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 1:01pm
127,Sandpiper,,2135 w. Davie Blvd.,Ft. Lauderdale,FL,"(*) - Very popular,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(E) - Entertainment",Restaurant,,,9/9/2019 2:38pm,9/13/2019 1:00pm
128,S.I.R. Apts,,705 S.E. 2nd St.,Ft. Lauderdale,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,9/9/2019 2:38pm,9/13/2019 1:01pm
129,Tacky's,(Levi & W) (Sunday Brunch) (Open until 4am),2509 W. Broward,Ft. Lauderdale,FL,"(W) - Western or coyboy types,(PT) - Pool Table",Bars/Clubs,,,9/9/2019 2:38pm,9/13/2019 1:01pm
130,13 Buttons,(DIsco),1440 S.E. 17th St. Causeway,Ft. Lauderdale,FL,"(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:55pm
131,Tony's Villa,(Italian Restaurant),2468 Wilton Manor Rd.,Ft. Lauderdale,FL,"(M) - Mixed Crowds - Some Straights,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/9/2019 2:38pm,9/14/2019 6:44pm
132,Tunnel Bar,('Mixed bag'),545 S. Federal Hwy.,Ft. Lauderdale,FL,(PT) - Pool Table,Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:45pm
133,Vel's Anchor House,(Looks promising) (Sunrise),6096 W. Oakland Pk. Blvd,Ft. Lauderdale,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/9/2019 2:38pm,9/14/2019 6:45pm
134,Victoria Park,,900 N.E. 20th Ave.,Ft. Lauderdale,FL,"(M) - Mixed Crowds - Some Straights,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. ""","Restaurant,Bars/Clubs",,,9/9/2019 2:38pm,9/14/2019 6:55pm
135,Waynesart ,(Unique statues- see ad for brochure) (305-463-1666),900 Andrews Ave.,Ft. Lauderdale,FL,,"Restaurant,Bars/Clubs",,,9/9/2019 2:38pm,9/14/2019 6:55pm
136,Zelda's,(DIsco) (Snacks) (Weekends popular),4050 N.W. 9th Ave.,Ft. Lauderdale,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(E) - Entertainment,(PT) - Pool Table,(WE) = Weekends,(*) - Very popular","Restaurant,Bars/Clubs",,,9/9/2019 2:38pm,9/14/2019 6:55pm
140,Blarney Stone,(Some L),2891 Palm Blvd. Blvd.,Ft. Myers,FL,"""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:55pm
141,Bradford Hotel Lounge,,2255 S. 1st St.,Ft. Myers,FL,(M) - Mixed Crowds - Some Straights,"Hotels,Bars/Clubs",,,9/9/2019 2:38pm,9/14/2019 6:52pm
142,Cara Mia,(DIsco),5306 S. Cleveland,Ft. Myers,FL,"(M) - Mixed Crowds - Some Straights,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(D) - Dancing",Restaurant,,,9/9/2019 2:38pm,9/14/2019 6:53pm
143,Club,,1514 Jackson,Ft. Myers,FL,"(*) - Very popular,(PT) - Pool Table,(P) - Private club - Inquire locally to admission,(YC) - Young and/or collegiate types,(BYOB) - Bring your own bottle",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:55pm
144,M.C.C. ,,1520 Jackson,Ft. Myers,FL,,Church,,,9/9/2019 2:38pm,9/14/2019 6:52pm
149,Lobby,(DIsco) (Thur arcade) (Hwy. 98 near Fountain Square),231 Miracle Mile,Ft. Walton Beach,FL,"(M) - Mixed Crowds - Some Straights,(YC) - Young and/or collegiate types",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:55pm
152,Melody Club,(DIsco),4130 N.W. 6th St.,Gainsville,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:56pm
153,Playmate Adult Book Store,('Flciks' & cruisy arcade),4134 N.W. 6th St.,Gainsville,FL,,Book Store,,,9/9/2019 2:38pm,9/14/2019 6:56pm
154,Spectrum ,(DIsco dancing) (Could be a winner),210 W. 2nd Ave.,Gainsville,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:58pm
155,Zoo,(DIsco) (Occasional shows),203 N.W. 6th St.,Gainsville,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:58pm
159,Back Room,(Liquor),800 N. Federal Hwy.,Hallandale,FL,"""(L) - Ladies/Ms, but seldom exclusively unless noted"",(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 6:58pm
160,J.P.'s,,1795 Okeechobee Rd.,Hilaleah,FL,"(M) - Mixed Crowds - Some Straights,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,9/9/2019 2:38pm,9/14/2019 11:51pm
161,Locker Room,(Baths) (Use rear entrance),1914 Hollywood Blvd.,Hollywood,FL,(*) - Very popular,Baths,,,9/9/2019 2:38pm,9/14/2019 11:51pm
162,Michael's,(Dull),715 S. 21st St.,Hollywood,FL,"(E) - Entertainment,(S) - Shows - impersonators or record pantomime acts - often touristy,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,9/14/2019 6:47pm,9/14/2019 11:52pm
163,Top's,(Ladies only),2025 Pembroke Rd.,Hollywood,FL,"""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,,9/14/2019 6:47pm,9/14/2019 11:52pm
165,Back Door,"(Disco) (Some L) at Glove St.
",6644 Arlington Rd.,Jacksonville,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(*) - Very popular",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:04am
166,Brothers,"(Disco) (Some W, SM - back room- WE) (Cruisy)",484 May St.,Jacksonville,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(WE) = Weekends,(*) - Very popular","Bars/Clubs,Cruising Areas",,,9/14/2019 6:47pm,9/15/2019 10:03pm
167,Brothers Corner House,,643 Edison Ave.,Jacksonville,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(M) - Mixed Crowds - Some Straights,(PE) - Pretty elegant - jacket & tie may be required",Restaurant,,,9/14/2019 6:47pm,9/14/2019 11:59pm
168,Club Baths of Jacksonville,,1939 Hendricks,Jacksonville,FL,(*) - Very popular,Baths,,,9/14/2019 6:47pm,9/15/2019 12:00am
169,Country Palace,(Disco),527 Main St.,Jacksonville,FL,"(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:04am
170,Derby House,,1068 Park St.,Jacksonville,FL,"(M) - Mixed Crowds - Some Straights,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,9/14/2019 6:47pm,9/15/2019 12:00am
172,Flamingo ,"(Some OC, B, RT, 'Hustlers')",408 Main St.,Jacksonville,FL,"(OC) - Older/More Mature Crowd,(B) - Blacks frequent,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:04am
174,Metro News Mart,,115 E. Forsyth St.,Jacksonville,FL,,Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:04am
175,My Little Dude,(Some L) Under Hwy 17,2951 Roosevelt,Jacksonville,FL,"""(L) - Ladies/Ms, but seldom exclusively unless noted"",(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:04am
176,Phoenix,(Cruisy),1440 San Marco Blvd.,Jacksonville,FL,"(W) - Western or coyboy types,""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. "",(*) - Very popular","Bars/Clubs,Cruising Areas",,,9/14/2019 6:47pm,9/15/2019 10:03pm
177,Springfield,(Some L),1724 N. Main St.,Jacksonville,FL,"(M) - Mixed Crowds - Some Straights,""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:04am
180,Junction,(Opens 3pm),1261 King St.,Jacksonville,FL,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:04am
181,Bo's Crowbar,,504 N. 1st St.,Jacksonville Beach,FL,"(*) - Very popular,(YC) - Young and/or collegiate types,(D) - Dancing,(PT) - Pool Table",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:14am
182,Anabel's,(Good days),422 Smith Lane,Key West,FL,"(B) - Blacks frequent,(W) - Western or coyboy types,(PT) - Pool Table",Bars/Clubs,,,9/14/2019 6:47pm,9/15/2019 12:14am
