ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,notes,dateadded,lastmodified
60,Carnival,,137 N.E. 3rd Ave,Miami,FL,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial',Bars/Clubs,,,8/30/2019 9:00am,8/31/2019 12:02pm
65,Fox Hole,,2000 N.E. 2nd Ave,Miami,FL,,Bars/Clubs,,,8/30/2019 9:00am,8/30/2019 9:09am
61,Country Store,(Coconut Grove),2880 Florida Ave,Miami,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required",Restaurant,,,8/30/2019 9:00am,8/30/2019 9:08am
62,Deluxe,,2800 N.W. 27th Ave,Miami,FL,(B) - Blacks predominate,Bars/Clubs,,,8/30/2019 9:00am,8/30/2019 9:09am
63,El Carol,(Coral Gables),930 Le Jeune Rd. ,Miami,FL,,Bars/Clubs,,,8/30/2019 9:00am,8/30/2019 9:09am
67,Hamlet,(Coconut Grove),3416 Main Hwy,Miami,FL,"(YC) - Young and/or collegiate types,(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,8/30/2019 9:09am,8/30/2019 9:22am
68,Le Bistro,,312 S.E. 2nd Ave,Miami,FL,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
69,Le Moon Villas,(Coconut Grove),2661 Bayshore Dr,Miami,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,8/30/2019 9:09am,8/30/2019 9:22am
70,Leprechaun ,"(W. Miami)
",7305 Bird Rd. ,Miami,FL,,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
75,Sir John,,276 N.W. 6th,Miami,FL,"(B) - Blacks predominate,(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 9:09am,8/31/2019 12:02pm
71,Mermaid Room,"(Behind Vic's (M) -- use side street entrance)
",101 N.E. 2nd Ave,Miami,FL,"(*) - Very popular,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 9:09am,8/31/2019 12:02pm
73,Red Rooster,,2404 N.E. 2nd Ave,Miami,FL,,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
72,Nook Beer Bar,(Coral Gables),255 Minorca,Miami,FL,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
74,Regency of Miami Steam Baths ,,5 S.W. 2nd Ave,Miami,FL,,Baths,,,8/30/2019 9:09am,8/30/2019 9:12am
76,Studio,,2340 S.W. 32nd Ave,Miami,FL,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,8/30/2019 9:09am,8/30/2019 9:24am
77,Warehouse VIII,"(Upstairs -- use outside entrance on side street, or thru downstairs bar which is (M).)",3604 S.W. 8th St. ,Miami,FL,,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
78,Alley,(Behind South Wind - enter thru rear parking lot),1685 Alton Rd. ,Miami Beach,FL,"(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
79,Ambassadors III,,427 22nd St,Miami Beach,FL,"(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:28am
80,Basin Street,,1610 Alton Rd.,Miami Beach,FL,,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
81,Mayflower Lounge,(Go thru front bar to back room -- admission charge),1716 Alton Rd. ,Miami Beach,FL,"(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:28am
82,Nite Owl,(same bldg. as Pin-Up),2228 Park Ave.,Miami Beach,FL,"""(G) - Girls, but rarely exclusively""",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:28am
85,Twenty-One Room (Frenchie's),(Seagull Hotel),21st at Ocean Dr. ,Miami Beach,FL,,Hotels,,,8/30/2019 9:09am,8/30/2019 9:22am
89,Ted's Place,,6120 Lillian Hwy,Pensacola,FL,"(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 9:09am,8/31/2019 12:02pm
88,San Carlos Hotel Bar,,1 Palafox ,Pensacola,FL,"(M) - Mixed Crowds,(*) - Very popular",Hotels,,,8/30/2019 9:09am,8/30/2019 9:28am
86,Cactus Room,,60 N. Orange Ave,Orlando,FL,(*) - Very popular,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:28am
87,Palace Club,,4910 Edgewater Dr. ,Orlando,FL,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:28am
83,Piccadilly Hotel Steam Baths,,220 23rd St,Miami Beach,FL,,"Baths,Hotels",,,8/30/2019 9:09am,8/31/2019 11:51am
90,Trader Jon's,,511 S. Palafox ,Pensacola,FL,,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
84,Pin-Up,,2228 Park Ave. ,Miami Beach,FL,,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:27am
96,Ten Beach Drive,,10 Beach Drive,St. Petersburg,FL,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
94,Patio Inn,,6101 4th St. No. ,St. Petersburg,FL,"(S) - Shows - impersonators or record pantomime acts - often touristy,""(G) - Girls, but rarely exclusively""",Hotels,,,8/30/2019 9:09am,8/30/2019 9:34am
92,Edgewater Beach Motel,,631 North Shore Drive,St. Petersburg,FL,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,8/30/2019 9:09am,8/30/2019 9:34am
91,Anchor Bar,,172 Central Ave,St. Petersburg,FL,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
98,Body Shop,,14 S. Lime Ave,Sarasota,FL,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
97,Trade Winds,,233 Central Ave,St. Petersburg,FL,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
93,Eight-O-Nine Club,(St. Petersberg Beach),809 Gulf Blvd,St. Petersburg,FL,,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
95,Sherwood,,7 N. 1st St.,St. Petersburg,FL,(*) - Very popular,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
100,Landchess Lounge,,1335 Main St. ,Sarasota,FL,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
104,Carousel,($.50 adm. weekends),1806 W. Platt St. ,Tampa,FL,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
103,Adonts,,1100 Florida Ave ,Tampa,FL,"""(C) - Coffee, soft drinks and sometimes food -- usually open late after bars have closed"",(D) - Dancing,(YC) - Young and/or collegiate types",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:35am
101,Duval Hotel Bar,,415 N. Monroe ,Tallahassee,FL,"(M) - Mixed Crowds,(*) - Very popular",Hotels,,,8/30/2019 9:09am,8/30/2019 9:34am
102,Holiday Inn Bar,,1302 Apalachee Pkwy,Tallahassee,FL,"""(H) - Hotel, motel, or other overnight accomodations"",(M) - Mixed Crowds","Hotels,Bars/Clubs",,,8/30/2019 9:09am,12/7/2019 2:06pm
105,Cucujo's,,1725 W. Kennedy Blvd.,Tampa,FL,"""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds",Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:50am
107,Kikiki,,723 Morgan,Tampa,FL,(*) - Very popular,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:50am
106,Golden Anchor,,4504 W. Kennedy Blvd,Tampa,FL,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:50am
108,Ohio,,Tampa at Polk Sts.,Tampa,FL,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:50am
109,Turf,,221 Datura,West Palm Beach,FL,(*) - Very popular,Bars/Clubs,,,8/30/2019 9:09am,8/30/2019 9:50am
110,Adrian's Steam Baths,,1000 Peachtree N.E. ,Atlanta,GA,,Baths,,,8/30/2019 9:35am,8/30/2019 9:39am
117,Club South Baths,,76 4th St N.W. ,Atlanta,GA,(*) - Very popular,Baths,,,8/30/2019 9:35am,8/30/2019 9:48am
112,Big Dipper,,738 Ponce de Leon,Atlanta,GA,"""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 9:35am,8/31/2019 12:02pm
114,Blue Room,,86 Cain N.W. ,Atlanta,GA,"(*) - Very popular,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 9:35am,8/31/2019 12:02pm
113,Blue Lantern,,760 Ponce de Leon,Atlanta,GA,"""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds",Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 9:50am
121,Joy Lounge,,557 Ponce de Leon,Atlanta,GA,"""(G) - Girls, but rarely exclusively"",(D) - Dancing,(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 9:50am
124,Mrs. P's ,Ponce De Leon Hotel,551 Pince de Leon,Atlanta,GA,"(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular","Hotels,Bars/Clubs",,,8/30/2019 9:35am,8/30/2019 9:49am
119,European Health Club,,3001 N. Fulton Dr. ,Atlanta,GA,(*) - Very popular,Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 9:50am
118,Cove,,586 Worcester,Atlanta,GA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 9:50am
120,Gene & Gabe's,"(popular SUndays)
",1578 Piedmont Ave. ,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(BYOB) - Bring your own bottle",Restaurant,,,8/30/2019 9:35am,8/30/2019 9:48am
122,Lion's Head,,1915 Peachtree Rd. N.E. ,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Restaurant,,,8/30/2019 9:35am,8/31/2019 12:02pm
128,Red Dog Saloon,,3106 Peachtree Rd. N.E.,Atlanta,GA,"""(G) - Girls, but rarely exclusively"",(M) - Mixed Crowds",Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 2:06pm
125,Piccolo,"(burned down -- may or may not reopen?)
",1129 Peachtree St. ,Atlanta,GA,,Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 9:50am
126,Prince George Inn,,114 6th St. N.E. ,Atlanta,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular","Hotels,Restaurant",,,8/30/2019 9:35am,8/30/2019 9:49am
137,Johnnie Ganem's,(after hours),501 Habersham,Savannah,GA,"(M) - Mixed Crowds,""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",""(C) - Coffee, soft drinks and sometimes food -- usually open late after bars have closed""",Restaurant,,,8/30/2019 9:35am,8/30/2019 2:06pm
132,Fiesta Lounge,,1429 1st Ave.,Columbus,GA,"(*) - Very popular,(YC) - Young and/or collegiate types",Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 2:06pm
136,DeSoto Hilton Hotel Bar,,15 E. Liberty,Savannah,GA,"(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required","Hotels,Bars/Clubs",,,8/30/2019 9:35am,8/30/2019 2:06pm
133,Anne & Jamie's Tic Toc,,408 Broadway,Macon,GA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 2:06pm
135,Colonial Lounge,,115 Albecorn,Savannah,GA,"(*) - Very popular,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 9:35am,8/31/2019 12:02pm
138,Madison Square,(above basement),340 Bull,Savannah,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,8/30/2019 9:35am,8/30/2019 2:06pm
134,Basement,,340 Bull,Savannah,GA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,8/30/2019 9:35am,8/30/2019 2:06pm
140,Sign of the White Hart,,301 E. President St.,Savannah,GA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(M) - Mixed Crowds,(PE) - Pretty elegant - jacket & tie may be required",Restaurant,,,8/30/2019 9:35am,8/30/2019 2:06pm
139,Rio Lounge,,116 Drayton,Savannah,GA,"(M) - Mixed Crowds,(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 9:35am,8/31/2019 12:02pm
142,Kitten's Korner,,19 16th St.,Savannah Beach,GA,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:08pm
143,Mouse Trap,,1511 Butler,Savannah Beach,GA,(M) - Mixed Crowds,Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:08pm
146,Jachebo's,(Cellar or Downstairs club),Hwy 32 So. Ft. Mitchell,Covington,KY,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:20pm
150,Downtower,,320 W. Chestnut St. ,Louisville,KY,(*) - Very popular,Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:20pm
152,Queen Bee,,730 Logan,Louisville,KY,"(P) - Private club - Inquire locally to admission,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy,(*) - Very popular",Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:20pm
151,Masterson's Steak House,"(after hours)
",1803 S. 3rd St. ,Louisville,KY,"""(C) - Coffee, soft drinks and sometimes food -- usually open late after bars have closed"",(YC) - Young and/or collegiate types",Restaurant,,,8/30/2019 2:07pm,8/30/2019 2:19pm
149,Living Room,(closes 1am),24 E. Main St. ,Lexington,KY,(*) - Very popular,Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:20pm
158,Frances Hotel Bar,(downstairs),300 Harrison,Monroe,LA,,Hotels,,,8/30/2019 2:07pm,8/30/2019 2:26pm
155,The Den,,5569 Greenwell Spgs. Rd.,Baton Rouge,LA,(*) - Very popular,Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:26pm
153,Windson Hotel Steam Baths,,926 S. 5th St. ,Louisville,KY,,Baths,,,8/30/2019 2:07pm,8/30/2019 2:18pm
154,Bungalow,,557 3rd St,Baton Rouge,LA,(*) - Very popular,Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:26pm
165,Galley House,,542 Chartres St.,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
160,Canal Baths,,512 Gravier,New Orleans,LA,,Baths,,,8/30/2019 2:07pm,8/30/2019 2:26pm
161,Cavern's,,901 Bourbon St. ,New Orleans,LA,,Bars/Clubs,,,8/30/2019 2:07pm,8/30/2019 2:26pm
163,Fatted Calf,,727 St. Peter St. ,New Orleans,LA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. "",(M) - Mixed Crowds",Restaurant,,,8/30/2019 2:07pm,8/31/2019 10:33am
164,French Bull,(also Zodiac Room),700 N. Rampart,New Orleans,LA,(P) - Private club - Inquire locally to admission,Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
162,Coffee Pot,,714 St. Peter St. ,New Orleans,LA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. """,Restaurant,,,8/30/2019 2:07pm,8/30/2019 2:26pm
168,Kookie's,,1210 N. Rampart,New Orleans,LA,"""(G) - Girls, but rarely exclusively""",Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
171,Manny's Den,,740 Burgandy St. ,New Orleans,LA,,Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
167,Grog,,718 N. Rampart,New Orleans,LA,"""(G) - Girls, but rarely exclusively""",Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
172,Miss Juice's lounge,(Big Wanda's),615 Iberville,New Orleans,LA,,Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
170,Lafitte's Annex,,740 Burgandy St. ,New Orleans,LA,,Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
169,Lafitte's in Exile,,901 Bourbon St.,New Orleans,LA,(*) - Very popular,Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
166,Golden Lantern,,1239 Royal St.,New Orleans,LA,,Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
173,Mr. D's,,600 Dauphine St.,New Orleans,LA,"""(G) - Girls, but rarely exclusively"",(RT) - 'Raunchy Types' - usually downtow-type establishments  - can mean 'rent or commecial'",Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 12:02pm
180,Western Hills Motel Bar,(Bosier City),3515 E. Texas ,Shreveport,LA,(M) - Mixed Crowds,"Hotels,Bars/Clubs",,,8/30/2019 2:07pm,8/31/2019 10:33am
177,Speakeasy,,834 N. Rampart,New Orleans,LA,"(M) - Mixed Crowds,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,,8/30/2019 2:07pm,8/31/2019 10:34am
